position COMBINED_rate(cM/Mb) Genetic_Map(cM)
20886164 3.802 6.870158
20886842 3.893 6.872736
20887985 8.869 6.877186
20888115 8.905 6.878339
20888630 13.14 6.882925
20888920 13.55 6.886736
20888967 14 6.887373
20889003 14.38 6.887877
20889210 14.49 6.890853
20889306 14.47 6.892244
20889429 14.41 6.894024
20889473 14.31 6.894658
20889846 14.23 6.899994
20890363 14.23 6.907349
20890631 14.22 6.911162
20890798 14.19 6.913537
20890947 14.18 6.915652
20890969 14.16 6.915964
20891046 14.16 6.917054
20891351 13.86 6.921374
20891844 12.15 6.928208
20893702 12.11 6.950783
20893909 11.87 6.953289
20894515 9.971 6.960483
20894895 10.48 6.964272
20895400 10.17 6.969562
20895495 8.739 6.970528
20895878 8.482 6.973875
20896249 8.392 6.977022
20896415 8.383 6.978415
20896621 8.305 6.980142
20896772 8.294 6.981396
20896789 8.225 6.981537
20898249 8.283 6.993545
20898302 8.325 6.993984
20898610 8.351 6.996548
20898926 8.371 6.999187
20899190 8.2 7.001397
20899195 8.357 7.001438
20900085 8.366 7.008876
20900342 8.311 7.011026
20900519 2.832 7.012497
20900668 2.727 7.012919
20901247 2.437 7.014498
20901515 0.4486 7.015151
20905833 0.4409 7.017088
20908541 0.4422 7.018282
20909450 0.4167 7.018684
20909462 2.109 7.018689
20909727 4.404 7.019248
20911139 4.404 7.025467
20913228 4.426 7.034667
20913369 4.429 7.035291
20913425 4.414 7.035539
20913454 4.437 7.035667
20913722 4.472 7.036856
20915144 4.528 7.043215
20915595 4.752 7.045257
20917343 5.201 7.053564
20919414 5.225 7.064336
20919810 5.611 7.066405
20922009 5.598 7.078744
20925598 5.593 7.098837
20926417 5.6 7.103418
20926647 5.886 7.104706
20926840 9.968 7.105842
20926871 9.951 7.106151
20927282 9.982 7.110241
20927557 9.984 7.112986
20928326 9.971 7.120664
20928395 9.917 7.121352
20928419 9.909 7.12159
20928474 9.914 7.122135
20929069 4.6 7.128034
20932322 4.6 7.142997
20933161 4.601 7.146856
20933957 4.6 7.150518
20937641 4.616 7.167463
20942236 4.617 7.188674
20942918 4.814 7.191823
20944039 5.049 7.19722
20944445 5.081 7.19927
20945351 5.08 7.203873
20945564 5.078 7.204955
20945821 5 7.20626
20945824 5.078 7.206275
20945888 5.079 7.2066
20947324 5.088 7.213893
20948201 5.085 7.218355
20950136 5.085 7.228194
20950442 5.31 7.22975
20950587 5.314 7.23052
20950740 5.554 7.231333
20950805 5.684 7.231694
20950881 0 7.232126
20951428 0 7.232126
20951536 0 7.232126
20952181 0 7.232126
20952335 0 7.232126
20952464 0 7.232126
20952507 0 7.232126
20952811 0 7.232126
20953689 0 7.232126
20953809 0 7.232126
20953900 0 7.232126
20954123 0 7.232126
20954209 0 7.232126
20954337 0 7.232126
20954790 0 7.232126
20954821 0 7.232126
20954869 0 7.232126
20954878 0 7.232126
20954940 0 7.232126
20955237 0 7.232126
20955371 0 7.232126
20956011 0 7.232126
20956557 0 7.232126
20956667 0 7.232126
20956788 0 7.232126
20956803 0 7.232126
20957423 0 7.232126
20957733 0 7.232126
20957852 0 7.232126
20957975 0 7.232126
20958146 0 7.232126
20959037 0 7.232126
20959909 0 7.232126
20959991 0 7.232126
20960369 0 7.232126
20960408 0 7.232126
20960654 0 7.232126
20960699 0 7.232126
20961290 0 7.232126
20962051 0 7.232126
20962764 0 7.232126
20962836 0 7.232126
20963064 0 7.232126
20988712 0 7.232126
20988783 0 7.232126
20994922 0 7.232126
20994987 0 7.232126
20995107 0 7.232126
20995256 0 7.232126
20995482 0 7.232126
20995620 0 7.232126
21259493 0 7.232126
21259673 0 7.232126
21260947 0 7.232126
21261151 0 7.232126
21262909 0 7.232126
21264074 0 7.232126
21264537 0 7.232126
21264896 0 7.232126
21265908 0 7.232126
21266481 0 7.232126
21267174 0 7.232126
21268163 0 7.232126
21268540 0 7.232126
21268743 0 7.232126
21269010 0 7.232126
21269905 0 7.232126
21270085 0 7.232126
21270436 0 7.232126
21270773 0 7.232126
21272114 0 7.232126
21272262 0 7.232126
21272630 0 7.232126
21273699 0 7.232126
21274817 0 7.232126
21274845 0 7.232126
21276100 0 7.232126
21278534 0 7.232126
21278606 0 7.232126
21279128 0 7.232126
21279430 0 7.232126
21280917 0 7.232126
21281579 0 7.232126
21282052 0 7.232126
21283747 0 7.232126
21285415 0 7.232126
21285519 0 7.232126
21286159 0 7.232126
21286732 0 7.232126
21286741 0 7.232126
21286963 0 7.232126
21287076 0 7.232126
21287548 0 7.232126
21290428 0 7.232126
21291440 0 7.232126
21291704 0 7.232126
21292529 0 7.232126
21293386 0 7.232126
21293876 0 7.232126
21293951 0 7.232126
21294403 0 7.232126
21294509 18.38 7.232126
21294682 18.38 7.235306
21295096 18.38 7.242915
21295272 18.38 7.24615
21296834 18.38 7.27486
21297007 18.38 7.278039
21297246 18.38 7.282431
21297275 18.38 7.282964
21297307 18.4 7.283552
21297317 18.37 7.283736
21298309 18.35 7.301957
21298360 17.56 7.302893
21398738 11.15 9.065085
21399124 11.39 9.069389
21399419 11.32 9.072749
21399732 6.653 9.076293
21472201 3.362 9.558447
21999180 4.701 11.330342
22009034 4.48 11.376662
22009207 4.242 11.377437
22009269 3.966 11.3777
22009328 4.054 11.377934
22010359 4 11.382114
22010382 3.957 11.382206
22011483 4.005 11.386563
22011684 4.04 11.387368
22012240 3.99 11.389614
22012339 3.962 11.390009
22012629 4 11.391158
22012637 3.911 11.39119
22014146 3.916 11.397091
22014407 3.925 11.398113
22015683 4.085 11.403121
22016462 4.121 11.406303
22016693 4.177 11.407255
22016891 4.263 11.408082
22017104 4.385 11.40899
22017143 4.494 11.409161
22017222 4.488 11.409516
22017822 4.493 11.412209
22018201 4.494 11.413912
22018452 4.503 11.41504
22018824 4.505 11.416715
22019020 4.492 11.417598
22020045 4.353 11.422202
22021225 0.9516 11.427338
22021535 0.8667 11.427633
22021775 0.4422 11.427841
22027230 3.856 11.430253
22027438 3.865 11.431055
22027594 4.067 11.431658
22027699 3.468 11.432085
22027793 1.348 11.432411
22030606 3.586 11.436203
22031012 7.614 11.437659
22031302 12.21 11.439867
22031438 12.6 11.441528
22031532 12.63 11.442712
22031614 12.64 11.443748
22031830 12.66 11.446479
22031874 12.65 11.447036
22032106 12.22 11.449971
22032357 12.23 11.453038
22032410 12.23 11.453686
22032481 12.15 11.454554
22032515 10.88 11.454967
22032580 2.007 11.455674
22032867 1.077 11.45625
22033089 1.081 11.456489
22033163 0.9037 11.456569
22037036 0.9312 11.460069
22037966 1.087 11.460935
22039820 2.44 11.46295
22039845 2.425 11.463011
22040717 2.529 11.465126
22040734 2.641 11.465169
22041494 2.637 11.467176
22041838 3.7 11.468083
22042242 4.053 11.469578
22042280 4.421 11.469732
22042458 4.378 11.470519
22042495 4.282 11.470681
22042920 4.279 11.472501
22043228 4.269 11.473819
22043614 4.151 11.475467
22043667 3.623 11.475687
22044401 3.476 11.478346
22044800 2.655 11.479733
22045997 3 11.482911
22045998 2.548 11.482914
22046113 2.387 11.483207
22046304 1.141 11.483663
22051369 1.574 11.489441
22052675 2.5 11.491497
22054462 2.535 11.495965
22054634 2.537 11.496401
22056619 2.531 11.501437
22056928 2.517 11.502219
22057881 2.516 11.504618
22058154 2.509 11.505305
22058898 2.51 11.507172
22063288 2.524 11.518193
22063309 2.545 11.518246
22063353 2.555 11.518358
22063553 2.508 11.518869
22066186 2.513 11.525473
22066342 2.51 11.525865
22067211 2.511 11.528046
22074752 3.608 11.546979
22076858 3.702 11.554578
22076915 3.71 11.554789
22078479 3.724 11.560592
22078660 3.725 11.561266
22078827 3.714 11.561888
22078834 3.714 11.561914
22078855 3.736 11.561992
22079272 3.735 11.56355
22079517 3.738 11.564465
22080159 3.76 11.566865
22080184 3.739 11.566959
22080425 3.743 11.56786
22080911 3.741 11.569679
22081297 3.739 11.571123
22081910 3.746 11.573415
22081977 3.741 11.573666
22082499 3.708 11.575619
22083068 3.679 11.577729
22083314 3.489 11.578634
22083545 2.758 11.57944
22083913 2.76 11.580455
22084363 2.653 11.581697
22085335 2.655 11.584276
22085390 2.653 11.584422
22086343 2.76 11.58695
22086543 2.76 11.587502
22087089 2.798 11.589009
22087519 2.851 11.590212
22088050 2.869 11.591726
22088561 2.902 11.593192
22089256 2.905 11.595209
22090340 3.361 11.598358
22091136 3.364 11.601033
22091147 4.426 11.60107
22091337 4.424 11.601911
22091429 4.501 11.602318
22092094 4.528 11.605311
22092257 4.529 11.606049
22092981 4.53 11.609328
22093690 4.531 11.61254
22093852 4.531 11.613274
22093950 4.529 11.613718
22094035 4.521 11.614103
22095341 4.514 11.620007
22095705 4.466 11.62165
22096111 4.415 11.623463
22096427 3.98 11.624858
22096476 3.552 11.625053
22097009 3.333 11.626946
22097147 3.132 11.627406
22098172 2.144 11.630616
22099445 1.365 11.633345
22102326 1.132 11.637279
22105550 1.031 11.640928
22121578 6.824 11.657447
22121925 8.094 11.659815
22122116 8.103 11.661361
22122291 8.105 11.662779
22122310 8.087 11.662933
22122333 8.085 11.663119
22122392 7.753 11.663596
22122934 6.981 11.667798
22123143 2.65 11.669257
22125874 2.628 11.676493
22126003 2.661 11.676832
22126629 2.665 11.678498
22127303 2.66 11.680294
22127948 2.658 11.68201
22132510 2.667 11.694136
22132564 2.663 11.69428
22133273 2.663 11.696168
22133525 2.671 11.696839
22133698 2.667 11.697301
22133812 2.67 11.697605
22134397 2.325 11.699167
22134594 2.086 11.699625
22135108 1.989 11.700697
22135196 1.906 11.700872
22136050 1.904 11.7025
22136228 1.905 11.702839
22138518 1.905 11.707201
22138907 9.873 11.707942
22139096 11.78 11.709808
22139448 11.81 11.713953
22139647 11.81 11.716304
22139678 11.75 11.71667
22139682 11.78 11.716717
22140014 11 11.720627
22140015 11.06 11.720638
22140240 9.14 11.723127
22140283 9.15 11.72352
22140642 9.129 11.726805
22140968 8.6 11.729781
22140993 8.016 11.729996
22141905 8.016 11.737307
22142223 8.017 11.739856
22144029 8.017 11.754334
22144206 8.019 11.755753
22144684 8.022 11.759586
22144821 8.016 11.760685
22144945 8.018 11.761679
22145765 8.018 11.768254
22146898 8.019 11.777338
22147595 8.017 11.782927
22148831 8.016 11.792836
22149467 8.013 11.797934
22150293 8.006 11.804553
22153058 8.016 11.82669
22153604 7.923 11.831067
22153760 7.755 11.832303
22153870 7.46 11.833156
22155188 7.143 11.842988
22155980 7.144 11.848645
22156788 7.042 11.854417
22157024 6.974 11.856079
22157215 7.009 11.857411
22157663 3.206 11.860551
22158420 2.377 11.862978
22158717 1.924 11.863684
22160454 1.911 11.867026
22160801 1.753 11.867689
22160995 1.752 11.868029
22161108 1.577 11.868227
22161186 1.324 11.86835
22164060 1.325 11.872155
22165584 1.307 11.874174
22167553 1.294 11.876748
22167587 1.308 11.876792
22168591 1.284 11.878105
22168672 1.283 11.878209
22174714 3.954 11.88596
22174908 4 11.886727
22175226 4 11.887999
22175317 3.979 11.888363
22176605 2.668 11.893488
22177151 1.93 11.894945
22178051 1.573 11.896682
22180552 2.698 11.900617
22181152 2.714 11.902236
22181159 2.716 11.902255
22181814 2.469 11.904034
22181974 1.561 11.904429
22183741 1.562 11.907188
22186965 1.573 11.912223
22188218 1.584 11.914194
22191130 1.616 11.918807
22191536 3.431 11.919463
22191798 3.542 11.920362
22192721 3.556 11.923631
22193323 3.089 11.925772
22193818 2.602 11.927301
22193941 1.965 11.927621
22194027 1.547 11.92779
22195326 1.546 11.9298
22196402 1.531 11.931464
22198726 2.907 11.935021
22198812 5.809 11.935271
22198927 6.874 11.935939
22199721 13.39 11.941397
22199887 13.39 11.94362
22199979 13.39 11.944852
22200030 13.4 11.945535
22200189 13.39 11.947665
22200288 13.39 11.948991
22200568 12.03 11.95274
22201220 12.03 11.960585
22201546 5.383 11.964507
22201606 5.336 11.96483
22202067 1.355 11.96729
22206805 1.358 11.97371
22208915 1.361 11.976575
22209314 1.359 11.977118
22212691 1.36 11.981708
22214919 1.358 11.984737
22216247 1.36 11.986541
22218880 1.362 11.990123
22221180 1.367 11.993255
22223371 1.373 11.996251
22226843 1.39 12.001017
22227130 1.414 12.001416
22228433 1.425 12.003258
22229259 1.433 12.004435
22230792 1.498 12.006632
22232116 1.509 12.008616
22232389 1.595 12.009028
22234847 1.612 12.012949
22234932 1.884 12.013086
22238154 4.19 12.019157
22239602 4.429 12.025224
22239616 5.257 12.025286
22253153 5.033 12.096451
22253663 4.706 12.099018
22253680 4.192 12.099098
22255345 4.134 12.106077
22256018 3.833 12.108859
22264652 3.819 12.141954
22270557 3.825 12.164505
22283416 4.193 12.213688
22283866 4.513 12.215575
22285214 4.581 12.221659
22285922 4.597 12.224902
22288167 4.625 12.235222
22288239 4.648 12.235555
22289469 4.649 12.241272
22289825 4.65 12.242927
22291165 4.652 12.249158
22291803 4.654 12.252126
22293107 4.656 12.258195
22293622 4.664 12.260593
22298875 7.863 12.285091
22300068 12.49 12.294471
22584917 4.334 15.853098
23396049 10.55 19.368659
23402264 0.6244 19.434249
23403430 0.5953 19.434977
23403645 0.5834 19.435105
23409147 0.5991 19.438315
23411377 0.6482 19.439651
23416158 0.7138 19.44275
23422265 1.864 19.447109
23437561 0.3189 19.475621
23437746 0.2665 19.47568
23438699 0.2269 19.475934
23443247 0.2491 19.476966
23443797 0.2664 19.477103
23445396 0.1805 19.477529
23445745 0.1054 19.477592
23448259 0.1049 19.477857
23448545 0.1055 19.477887
23449521 0.1871 19.47799
23449815 0.2773 19.478045
23449934 0.3648 19.478078
23450178 0.538 19.478167
23450336 0.9836 19.478252
23452229 0.988 19.480114
23452312 1 19.480196
23452861 1.06 19.480745
23453043 1.156 19.480938
23453972 1.137 19.482012
23454300 1.133 19.482385
23454315 1.148 19.482402
23455960 0.8761 19.48429
23456073 0.7174 19.484389
23456579 0.4739 19.484752
23456885 0.2264 19.484897
23456938 0.08447 19.484909
23457305 0.06276 19.48494
23458962 0.0613 19.485044
23459484 0.06134 19.485076
23460397 0.06349 19.485132
23460964 0.06606 19.485168
23463704 0.237 19.485349
23464088 0.3929 19.48544
23464116 0.4127 19.485451
23465313 0.4149 19.485945
23466694 0.4213 19.486518
23469837 0.4211 19.487842
23474601 0.4198 19.489848
23474682 4.221 19.489882
23480617 0.441 19.514933
23482508 0.4435 19.515767
23482756 0.443 19.515877
23483221 0.4433 19.516083
23485574 0.4423 19.517126
23485782 0.4433 19.517218
23485976 0.4532 19.517304
23486830 0.8803 19.517691
23488326 6.141 19.519008
23488397 6.459 19.519444
23491511 5.318 19.539557
23491533 3.637 19.539674
23491613 1.387 19.539965
23492478 1.443 19.541165
23493441 1.137 19.542555
23493689 0.9444 19.542837
23493923 0.7022 19.543058
23497848 0.7 19.545814
23497958 0.6645 19.545891
23499025 0.6606 19.5466
23499355 0.6565 19.546818
23499882 0.6569 19.547164
23499984 0.6546 19.547231
23500815 0.6521 19.547775
23501249 0.6542 19.548058
23501622 0.6573 19.548302
23501978 0.6609 19.548536
23502438 0.6842 19.54884
23502628 0.7166 19.54897
23502875 0.7486 19.549147
23504355 0.732 19.550255
23504661 0.7288 19.550479
23504779 0.7311 19.550565
23504898 0.7163 19.550652
23505543 0.6985 19.551114
23505815 15.11 19.551304
23506694 15.1 19.564583
23507721 18.78 19.580095
23508737 19.4 19.599173
23510302 7.136 19.629539
23510566 6.914 19.631423
23511501 6.06 19.637888
23511568 5.227 19.638294
23511700 4.038 19.638984
23512516 3.053 19.642279
23514020 3.029 19.64687
23517201 0.8704 19.656505
23517695 0.6823 19.656935
23518822 0.6464 19.657704
23519300 0.6217 19.658013
23520672 0.715 19.658866
23521279 1.041 19.6593
23526160 0.7868 19.664383
23526296 0.5677 19.66449
23527404 0.5355 19.665119
23527559 0.5132 19.665202
23527787 0.4963 19.665319
23528055 0.4838 19.665452
23529105 0.4845 19.66596
23530397 0.5028 19.666586
23531121 0.8548 19.66695
23532733 1.252 19.668328
23533504 0.3967 19.669293
23533625 0.2999 19.669341
23534332 0.2971 19.669553
23534820 0.2895 19.669698
23534858 0.2368 19.669709
23535010 0.2413 19.669745
23536079 0.2716 19.670003
23536160 0.3276 19.670025
23536276 0.36 19.670063
23536301 0.4495 19.670072
23536499 1.977 19.670161
23536987 0.6418 19.671126
23537054 0.6414 19.671169
23537252 0.6349 19.671296
23537378 0.65 19.671376
23537398 0.6261 19.671389
23537620 0.726 19.671528
23537693 2.026 19.671581
23537848 14.21 19.671895
23538245 14.2 19.677535
23538708 15.67 19.68411
23539620 10.56 19.698401
23540291 10.56 19.705487
23540300 10.56 19.705582
23540521 10.56 19.707916
23540672 10.55 19.709511
23541951 0.7228 19.723001
23542806 0.7215 19.723619
23543183 0.7014 19.723891
23544556 0.701 19.724854
23547626 0.7089 19.727006
23547784 0.7079 19.727118
23549030 0.7099 19.728
23549523 0.7076 19.72835
23550289 0.7075 19.728892
23550395 0.7044 19.728967
23552719 0.7049 19.730604
23553695 0.6674 19.731292
23554137 0.4904 19.731587
23554398 0.3853 19.731715
23558148 0.3869 19.73316
23569225 0.517 19.737446
23569519 0.5497 19.737598
23570445 1.106 19.738107
23571038 1.203 19.738763
23572574 5.486 19.740611
23577761 5.447 19.769069
23579599 2.524 19.779081
23583741 2.517 19.789536
23585367 2.59 19.793628
23585872 4.585 19.794936
23586571 5.19 19.798141
23587492 8.015 19.802921
23588590 9.275 19.811722
23588630 10.94 19.812093
23589139 10.94 19.817659
23589416 10.94 19.820689
23590147 10.94 19.828686
23593847 10.95 19.869164
23599578 8.342 19.931894
23599692 2.547 19.932845
23600050 2.531 19.933757
23600227 2.536 19.934205
23601703 2.543 19.937948
23602361 2.545 19.939621
23602614 2.528 19.940265
23602650 2.521 19.940356
23603600 2.526 19.942751
23604671 2.283 19.945456
23605441 1.411 19.947214
23605536 1.413 19.947348
23605582 1.411 19.947413
23606350 1.852 19.948497
23606681 1.909 19.94911
23606692 1.979 19.949131
23606740 2 19.949226
23606803 2.032 19.949352
23606959 1.833 19.949669
23607390 1.242 19.950459
23607543 1.087 19.950649
23607932 1.039 19.951072
23608059 1.015 19.951204
23608127 0.9915 19.951273
23608244 0.968 19.951389
23609087 1.632 19.952205
23609155 4.864 19.952316
23609177 7.761 19.952423
23609365 7.292 19.953882
23609519 0.4607 19.955005
23610092 0.4655 19.955269
23612167 0.4394 19.956235
23612431 0.3702 19.956351
23616742 0.3687 19.957947
23620799 0.3692 19.959443
23622446 0.3718 19.960051
23622914 0.3794 19.960225
23625473 0.3847 19.961196
23626063 0.3849 19.961423
23626910 21.36 19.961749
23627556 21.37 19.975548
23632264 2.048 20.07615
23634002 2.08 20.07971
23635404 1.151 20.082626
23639982 1.577 20.087895
23641794 1.801 20.090753
23643119 1.581 20.093139
23643162 1.387 20.093207
23643744 1.621 20.094014
23648542 1.62 20.101793
23649820 1.62 20.103863
23650488 1.515 20.104945
23652752 1.5 20.108374
23652982 1.489 20.108719
23655687 1.408 20.112747
23655758 0.3024 20.112847
23656436 0.2874 20.113052
23657177 0.2835 20.113265
23658140 0.2836 20.113538
23658274 0.2841 20.113576
23658633 0.2838 20.113678
23660532 0.2837 20.114217
23661311 0.3171 20.114438
23661352 0.338 20.114451
23661423 0.3508 20.114475
23661614 0.3684 20.114542
23662013 0.3375 20.114689
23662093 0.3068 20.114716
23663540 0.3551 20.11516
23664368 0.5405 20.115454
23664479 0.6837 20.115514
23665712 0.609 20.116357
23666024 0.4359 20.116547
23666258 0.3551 20.116649
23667297 0.3306 20.117018
23669490 0.3312 20.117743
23669801 0.3371 20.117846
23669890 0.3077 20.117876
23669903 0.3378 20.11788
23670273 0.3 20.118005
23670283 0.3627 20.118008
23670385 0.3646 20.118045
23671482 0.6522 20.118445
23672474 0.885 20.119092
23673874 0.9066 20.120331
23674206 0.925 20.120632
23674846 0.9298 20.121224
23675387 0.9397 20.121727
23675702 0.956 20.122023
23678428 3.403 20.124629
23683179 8.588 20.140797
23683373 8.591 20.142463
23686251 8.591 20.167188
23688892 8.591 20.189877
23691523 3.363 20.212481
23691636 0.9438 20.212861
23691725 0.941 20.212945
23694030 0.9426 20.215114
23695703 0.952 20.216691
23697788 0.9539 20.218676
23700020 0.944 20.220805
23701073 0.9364 20.221799
23701969 0.9668 20.222638
23702902 0.977 20.22354
23703424 1.003 20.22405
23704127 1.072 20.224755
23704518 1.142 20.225174
23705012 10.75 20.225738
23707591 12.43 20.253469
23708094 12.43 20.259721
23709102 31.55 20.272248
23710057 31.55 20.302382
23710244 31.55 20.308282
23710385 31.56 20.312731
23710821 31.41 20.326489
23711003 31.21 20.332206
23711331 30.18 20.342444
23711654 28.5 20.352192
23724523 10.58 20.718921
23725790 10.61 20.732332
23725935 10.65 20.73387
23728826 2.676 20.764669
23729495 2.504 20.766459
23729610 2.198 20.766747
23729711 1.08 20.766969
23730335 0.7763 20.767643
23730858 0.7769 20.768049
23731257 0.7783 20.768359
23731487 0.7975 20.768538
23731803 0.8806 20.76879
23732724 0.8958 20.769601
23733511 0.8956 20.770306
23733808 1.74 20.770572
23734043 2.57 20.770981
23735028 2.339 20.773512
23739955 2.309 20.785037
23740653 0.7871 20.786649
23741071 0.3086 20.786978
23741408 0.3099 20.787082
23741692 0.1728 20.78717
23742641 0.1693 20.787334
23744124 0.1673 20.787585
23745511 0.1675 20.787817
23751452 0.1669 20.788812
23753333 0.1673 20.789126
