position COMBINED_rate(cM/Mb) Genetic_Map(cM)
190548 0.2686 0.112388
191181 0.2941 0.112558
191198 0.2716 0.112563
192100 0.3793 0.112808
192158 0.4446 0.11283
193287 6.472 0.113332
195977 6.473 0.130743
196584 0.6303 0.134672
198215 0.4805 0.1357
199547 0.4759 0.13634
200997 0.4742 0.13703
201326 0.4783 0.137186
201372 0.4731 0.137208
202245 0.4702 0.137621
202581 0.4687 0.137779
205203 0.4756 0.139008
205285 0.4823 0.139047
205764 0.4849 0.139278
207389 0.4935 0.140066
207466 0.4834 0.140104
207677 0.4859 0.140206
208879 0.4862 0.14079
211156 2.167 0.141897
211168 3.865 0.141923
211428 4.32 0.142928
212680 4.195 0.148337
213641 3.318 0.152368
213886 1.28 0.153181
214530 0.3732 0.154005
216521 0.3723 0.154748
217034 0.3721 0.154939
217163 0.3695 0.154987
219501 0.3376 0.155851
223601 0.3375 0.157235
225761 0.4537 0.157964
227262 2.954 0.158645
227909 3.319 0.160556
228044 3.307 0.161004
228763 2.631 0.163382
229210 2.524 0.164558
229420 2.445 0.165088
229665 2.454 0.165687
229993 2.466 0.166492
230868 2.463 0.16865
232782 2.05 0.173365
232882 1.012 0.17357
236170 1.643 0.176897
236433 1.913 0.177329
236640 2.35 0.177725
238142 2.096 0.181255
238370 1.57 0.181733
239021 0.3917 0.182755
239621 0.3929 0.18299
239649 0.3846 0.183001
239662 0.3943 0.183006
240116 0.4215 0.183185
240377 0.6552 0.183295
240667 0.69 0.183485
240896 0.7152 0.183643
241212 1.022 0.183869
241301 1.241 0.18396
241621 1.143 0.184357
241991 1.357 0.18478
242089 1.358 0.184913
242195 1.093 0.185057
242614 1.125 0.185515
242798 1.071 0.185722
242897 1.013 0.185828
243217 1.004 0.186152
243487 0.9957 0.186423
244417 0.6658 0.187349
244803 0.5963 0.187606
244964 0.5882 0.187702
244981 0.5725 0.187712
245512 0.4801 0.188016
245789 0.5 0.188149
245803 0.4054 0.188156
245877 0.4072 0.188186
247326 0.4201 0.188776
247714 1.063 0.188939
247936 0.6744 0.189175
248065 0.7941 0.189262
248099 0.9395 0.189289
249536 0.8761 0.190639
249875 1.578 0.190936
250342 0.3737 0.191673
251466 0.4461 0.192093
251939 0.3988 0.192304
252982 3.502 0.19272
253217 3.538 0.193543
253732 3.534 0.195365
255081 0.347 0.200133
255447 0.3125 0.20026
255527 0.1286 0.200285
255597 0.0442 0.200294
255778 0.0235 0.200302
256161 0.03846 0.200311
256187 0.02439 0.200312
256351 0.02582 0.200316
256777 0.02532 0.200327
256856 0.04167 0.200329
256904 0.0411 0.200331
256977 0.06716 0.200334
257379 0.7392 0.200361
257866 0.8261 0.200721
257889 1 0.20074
257899 1.198 0.20075
258096 1.269 0.200986
258653 1.132 0.201693
259023 1.5 0.202112
259047 1.799 0.202148
260065 2.111 0.203979
260490 2.336 0.204876
260725 2.367 0.205425
260755 2.396 0.205496
262506 2.396 0.209692
262665 2.391 0.210073
262711 2.478 0.210183
262757 2.5 0.210297
262779 2.506 0.210352
263451 2.508 0.212036
264292 2.516 0.214145
265377 2.524 0.216875
265751 20.47 0.217819
267006 20.47 0.243508
267423 4.929 0.252044
268285 4.885 0.256293
268599 4.85 0.257827
269435 4.852 0.261882
270293 4.873 0.266045
270853 4.927 0.268774
271524 4.93 0.27208
272080 4.958 0.274821
274599 4.947 0.287311
275241 3.573 0.290487
275466 1.403 0.291291
276086 1.428 0.292161
276245 1.547 0.292388
276351 2.45 0.292552
276391 3.592 0.29265
278224 3.24 0.299234
278757 3.032 0.300961
280339 3.032 0.305758
284356 2.991 0.317938
285327 2.905 0.320842
287201 1.471 0.326286
287305 0.217 0.326439
288365 0.2193 0.326669
289049 1.538 0.326819
289062 2.954 0.326839
290134 3.488 0.330006
293692 3.507 0.342418
297191 4.09 0.354689
302891 5.69 0.378002
303233 6.293 0.379948
304170 6.9 0.385845
304190 7.421 0.385983
304679 7.778 0.389612
305403 7.509 0.395243
305882 7.625 0.39884
306194 10.23 0.401219
307589 11.44 0.415491
308132 11.45 0.421705
308278 11.51 0.423376
308352 11.51 0.424228
308718 11.51 0.428442
308968 11.5 0.43132
309141 11.49 0.43331
309613 11.38 0.438735
309653 11.24 0.43919
309674 11.12 0.439426
310119 11.12 0.444376
311107 10.04 0.455365
311327 9.746 0.457574
315528 13.14 0.498515
323292 12.97 0.600502
323442 12.56 0.602447
323906 8.873 0.608275
328332 8.633 0.647547
329048 4.298 0.653728
329830 4.053 0.657089
329849 3.833 0.657166
330646 3.79 0.660221
332593 3.789 0.6676
335198 3.79 0.677471
337341 3.79 0.685593
339700 3.792 0.694534
341968 3.803 0.703135
342664 3.993 0.705782
342939 4.141 0.70688
343479 4.184 0.709116
344458 5.392 0.713212
345372 8.246 0.71814
345506 8.973 0.719245
345834 8.974 0.722188
348315 8.973 0.744452
349069 9.07 0.751218
349198 9.068 0.752388
352420 9.075 0.781606
352819 8.941 0.785227
352853 8.789 0.785531
353759 6.197 0.793494
354581 6.199 0.798588
354977 6.106 0.801043
355926 6.119 0.806838
356742 6.111 0.811831
359591 6.11 0.829242
361224 6.103 0.83922
361302 6.147 0.839696
363435 8.408 0.852808
363987 8.819 0.857449
364241 8.821 0.859689
364973 8.895 0.866146
365220 8.927 0.868343
366107 9.007 0.876261
366558 14.48 0.880323
366711 38.56 0.882539
366738 39.04 0.88358
366815 40.39 0.886586
366914 64.23 0.890585
367264 64.22 0.913064
367522 64.23 0.929634
367544 64.23 0.931047
367690 64.23 0.940424
368662 32.62 1.002851
369093 9.673 1.016909
369846 9.598 1.024193
370371 8.255 1.029232
370426 6.868 1.029686
370957 6.364 1.033333
370990 5.867 1.033543
371020 5.525 1.033719
371081 5.379 1.034056
371300 5.304 1.035234
371392 5.313 1.035722
371526 3.751 1.036434
371863 3.624 1.037698
372073 3.564 1.038459
372364 2.935 1.039496
372441 2.2 1.039722
372466 1.477 1.039777
373065 1.363 1.040662
376141 1.347 1.044855
376406 1.344 1.045212
378291 1.434 1.047745
379816 9.094 1.049932
380145 10.9 1.052924
384103 10.92 1.096052
384954 10.89 1.105346
384963 10.93 1.105444
388784 10.91 1.147189
389506 5.835 1.155068
391175 5.833 1.164807
391714 5.83 1.167951
393192 5.852 1.176568
395821 6.289 1.191953
396582 7.088 1.196739
397335 7.106 1.202076
397598 7.117 1.203945
400336 5.19 1.22343
400547 4.482 1.224525
402232 4.408 1.232077
403076 3.977 1.235797
404254 2.981 1.240482
404408 2.205 1.240941
409237 2.01 1.251589
409340 1.857 1.251796
410526 1.525 1.253998
410920 1.523 1.254599
417284 4.88 1.26429
417634 5.81 1.265998
420239 6.009 1.281134
421527 6.387 1.288874
421796 6.389 1.290592
422066 6.322 1.292317
422277 6.26 1.293651
423009 4.875 1.298233
423017 4.842 1.298272
423763 4.792 1.301884
424272 3.29 1.304323
424303 1.925 1.304425
425414 0.7605 1.306564
425915 0.7543 1.306945
426090 0.7535 1.307077
426232 0.7486 1.307184
426415 0.7551 1.307321
426464 0.7467 1.307358
427609 0.7462 1.308213
428007 0.7472 1.30851
429158 0.7785 1.30937
430598 0.7778 1.310491
431129 0.7826 1.310904
431198 0.7778 1.310958
433169 0.7469 1.312491
433489 0.7509 1.31273
434561 0.7518 1.313535
434843 0.7522 1.313747
436312 0.7529 1.314852
437623 0.7463 1.315839
437690 0.7531 1.315889
438423 0.7546 1.316441
439454 0.7551 1.317219
440867 0.7577 1.318286
441387 0.7539 1.31868
441704 0.7416 1.318919
443554 0.2966 1.320291
444208 0.2898 1.320485
444453 0.2433 1.320556
444790 0.2209 1.320638
444962 0.2046 1.320676
445221 0.1979 1.320729
445413 0.1986 1.320767
445705 0.2024 1.320825
445789 0.173 1.320842
450858 0.1783 1.321719
451088 0.1906 1.32176
454614 0.1967 1.322432
459799 6.955 1.323452
463154 6.959 1.346787
463252 6.724 1.347469
466208 0.6355 1.367345
470060 0.7131 1.369793
472113 0.8608 1.371257
472817 0.9258 1.371863
473275 0.93 1.372287
475605 0.8966 1.374454
475808 0.7619 1.374636
475829 0.7295 1.374652
476073 0.5972 1.37483
478759 0.5363 1.376434
479076 0.5 1.376604
479176 0.4582 1.376654
481175 0.4603 1.37757
481364 0.4595 1.377657
483351 0.3617 1.37857
484233 0.3607 1.378889
486714 0.1975 1.379784
487357 0.09691 1.379911
492083 0.09447 1.380369
493258 0.09274 1.38048
495641 0.09229 1.380701
498675 0.09138 1.380981
500207 0.09184 1.381121
501470 0.09148 1.381237
503394 0.09194 1.381413
504536 0.0922 1.381518
504677 0.0922 1.381531
507421 0.106 1.381784
507789 0.1302 1.381823
508365 0.1858 1.381898
512186 0.2471 1.382608
512530 0.2903 1.382693
512561 0.2895 1.382702
512599 0.3144 1.382713
512863 0.3077 1.382796
512954 0.3636 1.382824
512965 0.3158 1.382828
514010 0.3724 1.383158
515095 0.4 1.383562
515100 0.3361 1.383564
515698 0.2053 1.383765
521976 0.3186 1.385054
522293 0.4341 1.385155
522475 0.4355 1.385234
523010 0.4353 1.385467
524848 0.4351 1.386267
525133 0.4348 1.386391
530712 0.3845 1.388817
531253 0.3588 1.389025
531423 0.3198 1.389086
533815 0.2916 1.389851
535283 0.2917 1.390279
536517 0.2902 1.390639
537213 0.3 1.390841
537243 0.289 1.39085
538108 0.2899 1.3911
539053 0.2894 1.391374
539827 0.2889 1.391598
544279 0.2912 1.392884
544849 0.2906 1.39305
546026 0.3406 1.393392
546851 0.4619 1.393673
547323 0.4666 1.393891
548971 0.4721 1.39466
549814 0.6441 1.395058
550168 0.8182 1.395286
550322 0.8889 1.395412
550430 0.91 1.395508
550530 0.9362 1.395599
550577 0.9419 1.395643
551334 0.9506 1.396356
551415 0.9773 1.396433
551459 0.9869 1.396476
551688 0.9781 1.396702
552281 1.858 1.397282
554853 19.72 1.402061
555501 19.69 1.41484
555785 13.89 1.420433
555892 12.12 1.421919
556141 9.851 1.424936
556215 1.785 1.425665
557034 1.796 1.427127
557176 1.794 1.427382
557559 1.812 1.428069
557591 1.833 1.428127
557603 1.821 1.428149
558185 1.847 1.429209
558374 1.924 1.429558
558479 1.962 1.42976
559006 1.24 1.430794
559189 0.3562 1.431021
560618 0.3151 1.43153
560691 0.2913 1.431553
560945 0.2837 1.431627
561738 0.5094 1.431852
562056 1.138 1.432014
562657 1.381 1.432698
562972 1.437 1.433133
563100 1.764 1.433317
563371 2.836 1.433795
563719 4.685 1.434782
563773 13.22 1.435035
564956 13.31 1.450679
565261 13.31 1.454739
567105 22.13 1.479289
567328 22.14 1.484225
567543 22.6 1.488985
568720 22.58 1.515584
568954 22.58 1.520868
569263 22.18 1.527845
569274 21.83 1.528089
569956 18.03 1.542974
570144 16.19 1.546363
570171 14.67 1.5468
570174 13.09 1.546844
571277 13.07 1.561282
572589 13.06 1.578433
572625 13.03 1.578903
573284 13.03 1.587489
574147 13.03 1.59873
574321 13.03 1.600997
574708 2.515 1.606041
575450 2.52 1.607907
576139 2.547 1.609643
576700 2.548 1.611072
580481 10.27 1.620707
580545 15.02 1.621364
581272 15.07 1.632281
581670 15.07 1.638278
581801 15.07 1.640252
582389 9.162 1.649113
583466 6.954 1.65898
583729 6.885 1.660809
584249 5.467 1.664389
584433 4.165 1.665395
584664 3.48 1.666357
585341 6.127 1.668713
587008 6.127 1.678927
588052 6.119 1.685324
588730 6.119 1.689473
592228 6.604 1.710879
592392 9.783 1.711962
593097 9.787 1.718859
593638 9.769 1.724154
593664 9.879 1.724408
599013 11.73 1.777249
600604 12.63 1.795918
602943 12.62 1.825468
604219 12.62 1.841574
606311 12.6 1.867976
606518 12.54 1.870584
607445 5.124 1.882207
611050 4.693 1.900679
611125 4.843 1.901031
611176 4.399 1.901278
611394 4.991 1.902237
611826 5.345 1.904393
611881 5.591 1.904687
612157 5.629 1.90623
612432 5.629 1.907778
612664 5.7 1.909084
612674 5.635 1.909141
612844 5.591 1.910099
612976 5 1.910837
612997 4.3 1.910942
613017 3.169 1.911028
614136 2.8 1.914574
614781 2.247 1.91638
614935 2.218 1.916726
615045 1.879 1.91697
617094 1.836 1.920821
617551 1.458 1.92166
617634 1.161 1.921781
617783 0.9725 1.921954
617892 0.8608 1.92206
618050 0.6619 1.922196
620203 0.8376 1.923621
620320 1.183 1.923719
620391 1.488 1.923803
621978 3.059 1.926165
622234 3.247 1.926948
622380 3.918 1.927422
622562 4.121 1.928135
622976 4.067 1.929841
623791 3.97 1.933156
625245 3.958 1.938929
625293 3.919 1.939119
626070 3.64 1.942164
628723 3.571 1.951821
630017 3.07 1.956442
631285 2.675 1.960335
637164 2.824 1.97606
638748 3.452 1.980534
638967 4.242 1.98129
641181 4.322 1.990681
644623 4.464 2.005556
645437 4.566 2.00919
645520 4.64 2.009569
645645 4.648 2.010149
645858 4.646 2.011139
646663 4.648 2.014879
648246 4.656 2.022236
650326 4.667 2.03192
650473 4.692 2.032606
650781 4.692 2.034051
652315 4.923 2.041249
654410 4.923 2.051562
658277 4.956 2.070598
661249 5.572 2.085326
663033 5.653 2.095267
663275 5.731 2.096635
665209 8.983 2.107718
668345 8.983 2.135889
671453 3.416 2.163807
677734 3.031 2.185264
678642 2.658 2.188016
678797 2.405 2.188428
678839 2.189 2.188529
680149 2.208 2.191396
680625 2.287 2.192447
684907 11.65 2.202238
685089 14.67 2.204359
687335 14.73 2.237308
687717 19.46 2.242933
687915 21.2 2.246787
688002 21.24 2.248631
688019 21.2 2.248992
688657 21.18 2.262519
689298 1.311 2.276098
689937 1.256 2.276936
690105 1.248 2.277147
690931 1.312 2.278178
690947 1.381 2.278199
691419 1.387 2.278851
691923 1.285 2.27955
692780 1.263 2.280651
692898 1.265 2.2808
692996 1.246 2.280924
693065 1.231 2.28101
693104 1.227 2.281058
694318 1.208 2.282547
694342 1.226 2.282576
694678 1.224 2.282988
695259 1.241 2.283699
695798 1.308 2.284368
695931 1.31 2.284542
696118 1.309 2.284787
697934 1.328 2.287165
698123 1.339 2.287416
698627 1.334 2.288091
699521 1.331 2.289284
700520 1.341 2.290614
701662 1.356 2.292145
702972 20.67 2.293921
707128 20.96 2.379811
710948 20.96 2.459868
711177 20.95 2.464667
711631 20.96 2.47418
713417 20.93 2.511606
714250 20.9 2.529038
714375 20.88 2.53165
714416 20.89 2.532506
715026 20.88 2.545248
718343 8.511 2.614513
720367 2.563 2.63174
720987 2.539 2.633329
721926 2.567 2.635713
722277 2.587 2.636614
723709 2.515 2.640319
723808 2.429 2.640568
724055 2.315 2.641168
726115 5.294 2.645936
726149 8.22 2.646116
727236 12.79 2.655051
729045 7.551 2.67819
729328 0.9114 2.680327
732533 0.9289 2.683248
732786 0.9551 2.683483
733142 0.9822 2.683823
733818 1.059 2.684487
733903 1.167 2.684577
733927 1.119 2.684605
733969 1.206 2.684652
734531 1.273 2.68533
735589 1.689 2.686677
736784 1.723 2.688695
736878 1.723 2.688857
736925 1.738 2.688938
737005 1.757 2.689077
737174 1.892 2.689374
737276 1.989 2.689567
738059 2.026 2.691124
738739 2.148 2.692502
739096 2.175 2.693269
739210 2.193 2.693517
739960 2.231 2.695162
740038 2.197 2.695336
740272 2.196 2.69585
741284 2.738 2.698072
742336 2.75 2.700952
742416 2.411 2.701172
742511 2.171 2.701401
742634 2.201 2.701668
743934 2.301 2.704529
744556 2.377 2.70596
744816 2.379 2.706578
745642 2.566 2.708543
746687 2.564 2.711224
747664 2.669 2.713729
749346 0.9465 2.718219
749645 0.9458 2.718502
750567 0.9468 2.719374
750830 0.9481 2.719623
751100 0.9454 2.719879
751283 0.9486 2.720052
752120 0.9479 2.720846
753194 1.64 2.721864
753319 2.871 2.722069
753350 4.046 2.722158
754002 1.096 2.724796
754894 1.094 2.725774
755214 1.095 2.726124
755581 1.095 2.726526
755749 1.091 2.72671
756388 1.1 2.727407
756408 1.154 2.727429
756538 1.199 2.727579
757215 1.199 2.728391
758562 1.363 2.730006
758664 9.597 2.730145
758808 9.773 2.731527
758874 9.782 2.732172
760189 40.63 2.745035
760275 48.17 2.748529
761203 48.17 2.793229
761608 48.17 2.812737
761987 48.15 2.830993
762072 43.65 2.835086
762187 20.88 2.840106
762287 3.368 2.842194
762374 3.188 2.842487
762576 3.077 2.843131
762628 2.938 2.843291
763126 2.877 2.844754
763183 2.78 2.844918
763388 2.444 2.845488
763406 2.116 2.845532
763664 2.054 2.846078
763738 2.03 2.84623
763771 2 2.846297
763806 1.957 2.846367
764203 1.91 2.847144
764800 1.573 2.848284
764903 1.373 2.848446
765254 1.354 2.848928
765319 1.319 2.849016
765454 1.3 2.849194
766241 1.313 2.850217
766308 1.309 2.850305
767191 1.31 2.851461
767349 1.321 2.851668
767966 1.36 2.852483
768330 1.635 2.852978
769560 1.661 2.854989
770094 1.684 2.855876
771488 1.966 2.858224
771724 2.645 2.858688
771989 5.613 2.859389
772232 6.724 2.860753
772319 7.38 2.861338
772666 10.64 2.863899
772719 13.31 2.864463
772843 13.34 2.866113
772872 13.38 2.8665
773095 13.38 2.869484
773273 13.38 2.871866
773723 13.36 2.877887
773737 13.34 2.878074
773867 10.95 2.879808
774041 10.95 2.881714
774383 9.062 2.885459
774528 7.72 2.886773
774610 4.308 2.887406
775431 1.24 2.890943
775876 1.167 2.891495
775888 1.213 2.891509
776339 1.184 2.892056
776855 1.18 2.892667
778339 0.8138 2.894418
778672 0.6796 2.894689
780220 0.4708 2.895741
782552 0.3842 2.896839
783325 0.3538 2.897136
785951 0.3544 2.898065
786947 1.185 2.898418
787077 2.632 2.898572
791233 2.645 2.90951
791971 9.812 2.911462
793346 13.97 2.924953
794733 13.98 2.944333
795199 14 2.950849
801002 11.53 3.032115
801097 11.44 3.03321
801205 4.566 3.034446
801403 12.08 3.03535
801427 64.69 3.03564
802063 64.7 3.07678
802155 64.68 3.082732
802739 64.68 3.120508
803221 16.39 3.151686
803523 16.38 3.156635
803703 5.652 3.159584
804255 1.617 3.162704
804315 0.5659 3.162801
804444 0.4286 3.162874
804465 0.356 3.162883
805274 0.3537 3.163171
805356 0.3698 3.1632
806416 0.3865 3.163592
806698 0.4335 3.163701
808022 0.5517 3.164275
808486 0.4866 3.164531
808747 1.157 3.164658
809392 1.167 3.165404
809476 1.181 3.165502
809653 1.164 3.165711
810079 1.16 3.166207
810565 1.16 3.166771
810659 1.151 3.16688
811102 1 3.16739
811314 0.7651 3.167602
812140 0.7524 3.168234
813792 0.7606 3.169477
813863 0.7545 3.169531
815073 4.886 3.170444
816179 4.968 3.175848
818112 1.83 3.185452
821480 1.682 3.191614
823109 1.595 3.194354
823618 1.577 3.195166
825828 1.609 3.198652
826235 1.631 3.199307
826992 1.659 3.200542
827221 1.705 3.200922
827740 1.717 3.201807
828946 2.116 3.203878
829179 2.133 3.204371
829194 2.258 3.204403
829287 2.349 3.204613
830064 2.338 3.206438
831332 2.353 3.209403
831366 2.342 3.209483
833108 2.385 3.213562
833508 2.382 3.214516
833725 2.385 3.215033
833738 2.341 3.215064
834058 2.005 3.215813
834279 1.522 3.216256
837432 1.434 3.221054
838387 1.446 3.222423
839019 1.695 3.223337
839560 1.805 3.224254
840319 6.627 3.225624
842861 10.73 3.242471
843779 10.92 3.252317
845870 6.176 3.275144
846023 3.58 3.276089
849509 3.397 3.28857
849655 3.311 3.289066
850450 3.357 3.291698
851239 3.362 3.294347
852120 5.333 3.297309
853043 5.335 3.302231
853464 5.333 3.304477
853509 20.36 3.304717
853608 20.38 3.306733
853681 20.37 3.308221
853837 20.39 3.311399
855593 20.4 3.347207
855703 8.453 3.349451
855842 8.341 3.350626
855883 6.874 3.350968
856057 6.441 3.352164
856168 2.864 3.352879
856433 1.71 3.353638
857157 1.405 3.354876
857231 1.409 3.35498
857358 1.405 3.355159
857617 0.9 3.355523
857647 0.9291 3.35555
858395 0.9375 3.356245
858427 0.9136 3.356275
858670 0.901 3.356497
858872 0.9057 3.356679
858925 0.85 3.356727
858945 0.777 3.356744
859694 0.7647 3.357326
859762 0.7698 3.357378
860140 0.7668 3.357669
860453 0.7591 3.357909
861686 0.9195 3.358845
862295 5.742 3.359405
863016 2.851 3.363545
863090 0.6455 3.363756
863200 0.6957 3.363827
863246 0.7143 3.363859
863302 0.7581 3.363899
863364 0.8045 3.363946
864029 0.85 3.364481
864049 0.9032 3.364498
864080 0.8974 3.364526
864158 0.9899 3.364596
866340 1.605 3.366756
866540 1.635 3.367077
866636 1.645 3.367234
866712 1.631 3.367359
866777 1.609 3.367465
867974 4.639 3.369391
868254 4.665 3.37069
868526 4.675 3.371959
868606 4.75 3.372333
868610 4.667 3.372352
868745 4.66 3.372982
868792 4.665 3.373201
869350 4.66 3.375804
869777 4.404 3.377794
869876 2.891 3.37823
869940 0.8502 3.378415
870975 0.7748 3.379295
871126 0.6818 3.379412
871148 0.6269 3.379427
872204 0.6241 3.380089
872792 0.6567 3.380456
872859 0.6756 3.3805
873491 2.017 3.380927
873608 6.495 3.381163
874038 5.534 3.383956
874111 2.887 3.38436
874164 0.8665 3.384513
874696 0.8652 3.384974
876194 0.8644 3.38627
876489 0.8633 3.386525
876628 0.8679 3.386645
876734 0.8629 3.386737
877682 0.8643 3.387555
878198 0.8627 3.388001
878504 0.9406 3.388265
878824 1.266 3.388566
878963 1.48 3.388742
880159 1.541 3.390512
880996 1.541 3.391802
882180 1.565 3.393626
882865 1.576 3.394698
883063 1.589 3.39501
883869 2.234 3.396291
883997 3.25 3.396577
884017 4.134 3.396642
884354 4.333 3.398035
884411 7.264 3.398282
884464 7.282 3.398667
884723 7.386 3.400553
884894 7.388 3.401816
885587 6.85 3.406936
885707 4.467 3.407758
885722 2.225 3.407825
886099 1.995 3.408664
886300 1.899 3.409065
889913 1.471 3.415927
890514 1.544 3.416811
890593 1.561 3.416933
891187 1.898 3.41786
891480 1.981 3.418416
891532 2.048 3.418519
891823 2.047 3.419115
891866 2.097 3.419203
891959 2.101 3.419398
892108 2.097 3.419711
892634 2.053 3.420814
892957 2.054 3.421477
893106 1.638 3.421783
894516 1.636 3.424093
894725 1.626 3.424435
895270 1.627 3.425321
895600 1.642 3.425858
895935 1.685 3.426408
896059 1.726 3.426617
896562 5.759 3.427485
899210 10.94 3.442735
900321 1.92 3.454888
901060 1.917 3.456307
901955 1.917 3.458023
902160 1.914 3.458416
902195 1.92 3.458483
902357 1.941 3.458794
902391 1.926 3.45886
902513 1.938 3.459095
902739 1.939 3.459533
902871 2.192 3.459789
903001 2.559 3.460074
903427 2.032 3.461164
903489 1.474 3.46129
904198 1.454 3.462335
905359 2.188 3.464023
905407 2.863 3.464128
905736 3 3.46507
905903 3.121 3.465571
906210 3 3.466529
906213 3.127 3.466538
906268 3.124 3.46671
906397 3.135 3.467113
906812 3.152 3.468414
906878 3.188 3.468622
907032 7.656 3.469113
907157 24.23 3.47007
907880 66.61 3.487585
908674 66.63 3.540475
908706 66.61 3.542607
909079 66.61 3.567453
909226 66.61 3.577245
909635 66.62 3.604489
909706 66.61 3.609219
910419 66.61 3.656713
910867 66.61 3.686555
911795 66.61 3.748371
912305 66.61 3.782343
913338 66.61 3.851153
913482 66.61 3.860745
914079 66.62 3.900512
914238 66.61 3.911104
914308 66.56 3.915767
914324 66.62 3.916832
914395 66.61 3.921562
914526 66.61 3.930288
914682 66.61 3.940679
914814 64.94 3.949472
914849 64.92 3.951745
914888 48.21 3.954277
915369 3.268 3.977466
915656 3.262 3.978404
916971 3.338 3.982693
917575 3.434 3.984709
917628 3.529 3.984891
917906 10.22 3.985872
918736 17.24 3.994354
919630 18.1 4.009769
919773 19.18 4.012358
920113 31.68 4.01888
920188 31.95 4.021256
920292 32.03 4.024579
921033 32.03 4.048316
921239 32.03 4.054915
921359 32.03 4.058759
921417 32.03 4.060617
923982 17.7 4.142781
924025 17.41 4.143542
924511 10.25 4.152005
