position COMBINED_rate(cM/Mb) Genetic_Map(cM)
250589 0.049 0.273209
252038 0.05374 0.27328
252559 0.05508 0.273308
252795 0.05477 0.273321
255552 0.04795 0.273472
258284 0.04814 0.273603
260403 0.0495 0.273705
260504 0.04718 0.27371
261903 0.04848 0.273776
263718 0.05102 0.273864
264012 0.04773 0.273879
264431 0.04971 0.273899
264954 0.0491 0.273925
266848 0.1304 0.274018
267262 0.6048 0.274072
268917 0.32 0.275073
268992 0.2446 0.275097
269728 0.25 0.275277
269736 0.2418 0.275279
269980 0.2413 0.275338
271335 0.2425 0.275665
272535 0.5433 0.275956
273216 0.7183 0.276326
274753 0.7346 0.27743
276848 0.5132 0.278969
277076 0.4233 0.279086
277265 0.3655 0.279166
277763 0.2962 0.279348
278796 0.2937 0.279654
279300 0.2909 0.279802
280039 0.2908 0.280017
280235 0.2885 0.280074
280443 0.293 0.280134
280798 0.296 0.280238
281423 0.3075 0.280423
282249 1.232 0.280677
282978 0.852 0.281575
283309 0.4847 0.281857
284947 0.4831 0.282651
285953 0.4978 0.283137
286176 0.551 0.283248
286372 0.9709 0.283356
286475 1.627 0.283456
286679 1.675 0.283788
286971 1.688 0.284277
287080 1.686 0.284461
287252 1.682 0.284751
287648 1.684 0.285417
287705 1.681 0.285513
288689 1.675 0.287167
289153 1.643 0.287944
289209 2 0.288036
289210 1.639 0.288038
293384 4.837 0.29488
293519 5.476 0.295533
294021 6.373 0.298282
294495 6.316 0.301303
294745 6.282 0.302882
295046 6.283 0.304773
295191 6.2 0.305684
295246 6.03 0.306025
296341 0.9613 0.312628
297712 0.8387 0.313946
297805 0.5922 0.314024
298553 0.4925 0.314467
298620 0.4038 0.3145
298672 0.3826 0.314521
302224 0.3768 0.31588
303389 0.3744 0.316319
303811 0.375 0.316477
304139 0.3902 0.3166
304180 0.374 0.316616
304557 0.3756 0.316757
306450 0.3846 0.317468
307022 0.4089 0.317688
307648 0.4545 0.317944
307769 0.4576 0.317999
312577 2.403 0.320199
312644 2.64 0.32036
315138 2.642 0.326945
316558 11.36 0.330696
317376 11.39 0.339991
319176 6.507 0.360484
319446 4.002 0.362241
322183 4.074 0.373195
322522 4.407 0.374576
327641 4.41 0.397137
327829 4.722 0.397966
330655 5.899 0.411309
331506 8.729 0.416329
331827 9.167 0.419131
332469 9.214 0.425016
332483 9.244 0.425145
332528 9.333 0.425561
332961 9.333 0.429602
333739 9.368 0.436863
333758 9.367 0.437041
334742 9.438 0.446258
334758 9.436 0.446409
334994 9.457 0.448636
335099 9.359 0.449629
335266 9.04 0.451192
335316 8.596 0.451644
335363 8.187 0.452048
337468 8.176 0.469281
337502 8.195 0.469559
337543 6.707 0.469895
337601 5.279 0.470284
338113 3.632 0.472987
338132 2.304 0.473056
338155 1.951 0.473109
338297 1.449 0.473386
339337 2.592 0.474893
339386 3.827 0.47502
339519 6.093 0.475529
339594 7.271 0.475986
339727 6.414 0.476953
339756 4.109 0.477139
339994 2.029 0.478117
340373 1.425 0.478886
340507 1.042 0.479077
340963 1 0.479552
340992 0.9892 0.479581
341085 0.9764 0.479673
341466 0.9687 0.480045
342424 2.13 0.480973
342971 2.142 0.482138
343238 2.126 0.48271
343982 1.76 0.484292
344007 1.5 0.484336
344459 0.3294 0.485014
345142 0.3258 0.485239
346821 0.6424 0.485786
347808 0.6433 0.48642
348265 1.009 0.486714
348598 2.781 0.48705
348694 2.8 0.487317
348699 2.8 0.487331
348764 2.79 0.487513
349426 83.87 0.48936
349989 83.87 0.536578
351004 83.86 0.621703
351114 1.682 0.630928
351460 1.549 0.63151
352074 1.535 0.632461
352577 1.512 0.633233
353288 1.51 0.634308
354165 1.515 0.635632
354264 1.514 0.635782
354439 1.476 0.636047
354542 1.415 0.636199
355410 2.101 0.637427
355568 2.774 0.637759
355944 2.868 0.638802
356095 2.893 0.639235
356337 2.892 0.639935
356374 2.89 0.640042
357247 2.882 0.642565
357570 2.878 0.643496
358187 3 0.645272
358226 3.134 0.645389
359079 3.226 0.648062
359141 3.255 0.648262
359196 3.308 0.648441
359884 3.35 0.650717
360161 3.338 0.651645
360971 3.399 0.654349
361437 3.839 0.655933
361710 3.788 0.656981
362116 4.509 0.658519
362173 4.654 0.658776
362199 4.851 0.658897
362623 4.748 0.660954
362857 4.622 0.662065
363254 4.574 0.6639
364326 5.083 0.668803
364942 8.207 0.671934
365758 8.842 0.678631
365815 12.57 0.679135
365930 12.81 0.68058
366043 12.82 0.682027
367725 12.83 0.703595
368115 12.83 0.708597
369148 12.81 0.721846
369955 12.8 0.732187
370338 12.8 0.737089
370543 12.3 0.739712
371281 8.971 0.748786
371902 9.189 0.754357
371976 9.954 0.755037
372041 11.9 0.755684
372837 11.96 0.765158
373503 11.93 0.773121
373670 11.87 0.775114
374047 9.823 0.779589
374109 3.75 0.780198
374117 2.475 0.780228
375021 2.362 0.782465
375289 2.274 0.783098
375841 2.309 0.784353
376191 2.364 0.785161
376543 2.407 0.785993
376602 2.417 0.786135
376626 2.448 0.786193
377075 2.447 0.787292
377384 2.144 0.788048
377746 1.694 0.788824
377818 1.139 0.788946
379644 1.124 0.791025
379749 1.123 0.791143
379855 1.117 0.791262
380325 1.079 0.791787
380831 1.018 0.792333
380945 0.9697 0.792449
381704 0.9766 0.793185
381832 1.176 0.79331
381997 1.209 0.793504
382088 1.006 0.793614
382268 0.8451 0.793795
382565 0.6978 0.794046
383336 0.5722 0.794584
384797 0.5743 0.79542
385140 0.5882 0.795617
385735 0.6185 0.795967
385908 0.6542 0.796074
386203 0.6954 0.796267
387004 0.7155 0.796824
387120 0.7138 0.796907
387431 0.7175 0.797129
387700 0.7185 0.797322
387970 0.7214 0.797516
388110 0.7199 0.797617
389081 0.7215 0.798316
390334 0.725 0.79922
390905 0.7282 0.799634
391376 0.732 0.799977
392544 0.741 0.800832
392795 0.7869 0.801018
393649 0.9423 0.80169
393753 1.34 0.801788
394141 2.24 0.802308
394366 15.49 0.802812
394762 15.5 0.808947
394946 15.51 0.811799
395016 15.51 0.812885
395394 15.51 0.818749
395650 15.55 0.822719
395661 15.49 0.82289
395885 14.59 0.82636
396461 13.52 0.834766
397177 0.9835 0.844448
398147 1.029 0.845402
398803 1.175 0.846077
398917 1.324 0.846211
398985 1.281 0.846301
399163 0.878 0.846529
399245 0.93 0.846601
399345 0.8751 0.846694
400706 0.7576 0.847885
400739 0.6 0.84791
400749 0.5882 0.847916
400766 0.4587 0.847926
401069 0.3274 0.848065
401573 0.2989 0.84823
401660 0.2727 0.848256
401869 0.2656 0.848313
401933 0.2538 0.84833
403777 0.2522 0.848798
403892 0.25 0.848827
403968 0.25 0.848846
404000 0.2522 0.848854
407041 0.2967 0.849621
407132 0.3414 0.849648
407958 0.3888 0.84993
410368 0.3895 0.850867
410938 0.3953 0.851089
412122 0.3952 0.851557
415105 0.4358 0.852736
415401 0.4925 0.852865
416138 0.5 0.853228
417542 1.529 0.85393
417559 2.632 0.853956
418015 2.473 0.855156
418106 1.821 0.855381
418996 1.788 0.857002
419599 1.109 0.85808
420105 0.6961 0.858641
420806 0.74 0.859129
421229 1.041 0.859442
421278 1.179 0.859493
421334 1.218 0.859559
421412 1.223 0.859654
421524 1.218 0.859791
421579 1.183 0.859858
421650 1 0.859942
421654 1.047 0.859946
422163 0.915 0.860479
422504 0.7368 0.860791
422523 0.6313 0.860805
424115 2.805 0.86181
424468 2.892 0.8628
424745 0.6557 0.863601
424867 0.5968 0.863681
425492 0.7424 0.864054
426016 0.8682 0.864443
426312 0.8679 0.8647
426365 1.429 0.864746
426372 1.958 0.864756
426396 1.915 0.864803
426525 0.7951 0.86505
427306 0.1881 0.865671
427407 0 0.86569
427408 0.1659 0.86569
428535 0.1667 0.865877
428607 0.1677 0.865889
428941 0.1681 0.865945
429054 0.1661 0.865964
429355 0.1677 0.866014
429689 0.1694 0.86607
430486 0.2319 0.866205
430555 0.2788 0.866221
430781 0.4682 0.866284
430954 0.8837 0.866365
432080 0.9744 0.86736
432940 0.9633 0.868198
433431 0.9591 0.868671
433993 1.232 0.86921
434403 0.8133 0.869715
434478 0.5757 0.869776
434815 0.5156 0.86997
434879 0.4783 0.870003
434925 0.4516 0.870025
434956 0.436 0.870039
435206 0.4357 0.870148
435867 0.4524 0.870436
435951 1.219 0.870474
437232 1.222 0.872035
437286 1.229 0.872101
437894 1.244 0.872848
438460 1.202 0.873552
438717 1.195 0.873861
438979 1.164 0.874174
439089 1.144 0.874302
439795 3.443 0.87511
442441 1.37 0.88422
443052 1.48 0.885057
443281 1.372 0.885396
444687 1.352 0.887325
445002 1.27 0.887751
445039 1.163 0.887798
445309 1.164 0.888112
446773 1.163 0.889816
447835 1.146 0.891051
447999 1.147 0.891239
448441 1.14 0.891746
449576 1.137 0.89304
450102 1.135 0.893638
452104 1.133 0.895911
452284 1.132 0.896115
452640 1.13 0.896518
452663 1.118 0.896544
452951 1.118 0.896866
453954 1.119 0.897987
454728 1.153 0.898853
454937 1.366 0.899094
455128 2.052 0.899355
455937 4.392 0.901015
455988 9.576 0.901239
456330 12.8 0.904514
456539 12.78 0.90719
456750 12.78 0.909886
457853 13.21 0.923983
457867 13.63 0.924168
457934 14.12 0.925081
458383 13.62 0.931423
458505 13.16 0.933085
458662 8.303 0.935151
458761 1.59 0.935973
459651 3.035 0.937388
460565 2.152 0.940162
460631 1.818 0.940304
460730 1.768 0.940484
461182 0.7778 0.941283
461227 0.4211 0.941318
461778 0.5957 0.94155
461872 0.75 0.941606
462180 0.8257 0.941837
462289 0.8865 0.941927
463020 1.071 0.942575
463146 1.516 0.94271
463177 2.158 0.942757
463418 5.747 0.943277
463580 6 0.944208
463606 7.029 0.944364
464909 7.008 0.953523
466283 6.956 0.963152
466351 6.906 0.963625
466810 6.534 0.966795
467001 6.049 0.968043
467468 6.01 0.970868
467676 4.337 0.972118
468320 1.458 0.974911
469426 1.264 0.976523
469797 1.163 0.976992
469993 1.158 0.97722
470944 0.9759 0.978321
471773 0.9167 0.97913
471809 0.8986 0.979163
473288 0.8848 0.980492
475155 0.8824 0.982144
475172 0.8547 0.982159
475530 0.8355 0.982465
475761 0.8286 0.982658
475796 0.812 0.982687
476477 0.7892 0.98324
476643 0.7641 0.983371
478440 0.7696 0.984744
478887 0.768 0.985088
479568 0.7782 0.985611
479816 0.8 0.985804
479891 0.7727 0.985864
479913 0.8129 0.985881
480875 0.7938 0.986663
482029 0.6667 0.987579
482032 0.7628 0.987581
483537 0.7517 0.988729
483682 0.7344 0.988838
485410 0.7939 0.990107
485968 0.9627 0.99055
486343 1 0.990911
486602 1.039 0.99117
486678 1.089 0.991249
486757 1.141 0.991335
487281 1.184 0.991933
487395 1.217 0.992068
488940 1.225 0.993948
489242 1.224 0.994318
489385 1.222 0.994493
490268 1.214 0.995572
490324 1.208 0.99564
491967 10.65 0.997624
492315 13.57 1.001331
492874 20.94 1.008914
497729 10.85 1.110562
503177 7.642 1.169671
503381 7.331 1.17123
505004 6.803 1.183129
505472 3.526 1.186313
511960 2.886 1.209192
513861 2.838 1.214679
516584 2.836 1.222408
516798 2.835 1.223015
518222 2.8 1.227052
523832 2.804 1.242759
523934 2.8 1.243045
524184 3.013 1.243745
525667 2.851 1.248213
525734 2.881 1.248404
526458 2.908 1.25049
526599 2.906 1.2509
527087 1.913 1.252318
527110 1.485 1.252362
527473 1.47 1.252901
528165 1.425 1.253918
529676 1.371 1.256071
530247 1.366 1.256854
530318 1.166 1.256951
530638 0.9514 1.257324
532488 0.9545 1.259084
532708 0.9255 1.259294
533191 0.92 1.259741
533216 0.9211 1.259764
533368 0.8966 1.259904
533397 0.9025 1.25993
534341 0.9523 1.260782
535348 1.16 1.261741
542433 2.608 1.269963
544118 4.747 1.274358
544739 9.44 1.277306
547239 16.91 1.300907
549319 13.53 1.336078
551688 5.431 1.368126
551899 4.219 1.369272
552255 1.498 1.370774
553456 1.248 1.372573
553718 1.111 1.3729
555074 1.127 1.374406
555760 1.378 1.375179
557087 2.591 1.377008
557564 5.254 1.378244
563815 7.96 1.411089
565414 7.968 1.423817
565760 6.794 1.426574
566183 6.169 1.429448
566242 3.2 1.429812
566272 2.146 1.429908
566368 1.363 1.430114
566905 0.7207 1.430846
567127 0.6391 1.431006
567260 0.5833 1.431091
568040 0.6026 1.431546
568118 0.6293 1.431593
568868 0.7935 1.432065
569517 0.8289 1.43258
570002 0.8528 1.432982
570233 0.8876 1.433179
570500 1.051 1.433416
570754 1.05 1.433683
570814 1.46 1.433746
570864 1.72 1.433819
570939 1.633 1.433948
573765 1.508 1.438564
578218 1.512 1.445278
579716 5.564 1.447543
581446 2.494 1.457168
582838 1.177 1.46064
585386 1.052 1.46364
587290 0.9484 1.465643
590003 0.9881 1.468216
592616 0.9842 1.470798
594262 5.694 1.472418
596742 5.683 1.486539
597751 4.05 1.492273
597950 1.646 1.493079
598416 1.391 1.493846
602081 1.177 1.498944
603438 1.043 1.500541
603600 0.941 1.50071
603871 0.8617 1.500965
604818 0.8543 1.501781
605312 0.8532 1.502203
605530 0.8496 1.502389
606115 0.8553 1.502886
606495 0.8536 1.503211
608018 0.8944 1.504511
608179 1.015 1.504655
608312 27.9 1.50479
608342 27.96 1.505627
608468 36.42 1.50915
608480 44.21 1.509587
609954 44.21 1.574759
610157 44.21 1.583734
610199 44.22 1.585591
610273 44.22 1.588863
610634 44.21 1.604825
611061 44.21 1.623704
611323 44.21 1.635288
612454 44.21 1.685295
612753 44.21 1.698515
612819 44.21 1.701433
613020 44.21 1.71032
614708 43.54 1.784954
615014 27.38 1.798277
615394 5.539 1.808681
615650 4.682 1.810099
616072 4.4 1.812075
616077 4.034 1.812097
616195 4.025 1.812573
616317 4.032 1.813064
616348 4.02 1.813189
616653 4.031 1.814415
616783 4.031 1.814939
617110 4.056 1.816257
617928 4.056 1.819575
618124 5.857 1.82037
618201 10.27 1.820821
618741 11.37 1.826369
619050 15.74 1.829882
619154 20.49 1.831519
620089 20.72 1.850678
620709 20.72 1.863526
621300 20.7 1.875771
621808 16.25 1.886287
622048 16.09 1.890186
622494 16.07 1.897363
623784 16.07 1.918098
624631 16.07 1.931706
624783 16.07 1.934149
624824 16.07 1.934808
625145 16.08 1.939966
625820 16.09 1.950817
627629 17.79 1.97993
628487 18.24 1.995195
628980 21.13 2.004186
629035 22.2 2.005348
629239 22.2 2.009877
631211 5.777 2.053651
631314 5.722 2.054246
631332 5.687 2.054349
631348 5.64 2.05444
631398 5.649 2.054722
631435 4.308 2.054931
631526 4.263 2.055323
631994 4.278 2.057318
632239 4.296 2.058366
632651 4.37 2.060136
634559 4.291 2.068474
635288 11 2.071602
635432 11 2.073186
637424 11.08 2.09509
637631 12.07 2.097384
641024 4.154 2.138323
644527 3.988 2.152874
649311 4.115 2.171953
650968 4.269 2.178771
659236 2.847 2.214065
660383 1.494 2.21733
661005 0.2165 2.218259
661647 0.1491 2.218398
662103 0.1563 2.218466
662135 0.1429 2.218471
662247 0.1382 2.218487
662370 0.1398 2.218504
662463 0.1305 2.218517
666371 0.487 2.219027
668258 0.3333 2.219946
668300 0.1974 2.21996
668376 0.1423 2.219975
668650 0.1582 2.220014
670414 0.2232 2.220293
672363 0.2205 2.220728
673016 0.2247 2.220872
673995 0.2308 2.221092
674320 0.275 2.221167
674440 0.3161 2.2212
675000 1.094 2.221377
675307 1.433 2.221713
675774 1.077 2.222382
675787 1.595 2.222396
675903 2.914 2.222581
676008 2.741 2.222887
676228 0.7961 2.22349
676331 0.7887 2.223572
676473 0.8235 2.223684
676490 0.7726 2.223698
676789 0.7741 2.223929
677214 0.4615 2.224258
677240 0.3065 2.22427
677302 0.2414 2.224289
677621 0.2419 2.224366
677931 0.2402 2.224441
678847 0.24 2.224661
678947 0.2493 2.224685
679637 0.5128 2.224857
680380 0.45 2.225238
680520 0.3868 2.225301
680838 0.2935 2.225424
681724 0.2899 2.225684
681962 0.2929 2.225753
682399 0.2985 2.225881
683116 0.3971 2.226095
683607 1.157 2.22629
683861 1.77 2.226584
684766 0.4141 2.228186
685447 0.4173 2.228468
685574 0.4083 2.228521
686370 0.4247 2.228846
686662 0.475 2.22897
686782 0.5193 2.229027
687119 0.6623 2.229202
687270 0.9186 2.229302
690810 0.3092 2.232554
691266 0.2274 2.232695
692282 0.5627 2.232926
692808 0.6204 2.233222
693269 1.187 2.233508
693285 1.813 2.233527
693767 0.4262 2.234401
693828 0.302 2.234427
693977 0.2882 2.234472
694206 0.2861 2.234538
694538 0.2857 2.234633
694678 0.2841 2.234673
695030 0.2819 2.234773
695367 0.2762 2.234868
696533 0.3036 2.23519
696645 0.3793 2.235224
696703 0.5333 2.235246
696748 0.7206 2.23527
698312 1.048 2.236397
699120 0.4466 2.237244
703442 0.8239 2.239174
704430 0.8861 2.239988
705598 0.8144 2.241023
705695 0.7614 2.241102
706047 0.7556 2.24137
706092 0.7545 2.241404
706589 0.756 2.241779
707511 0.9143 2.242476
709202 0.8966 2.244022
712037 0.2729 2.246564
716739 0.2735 2.247847
717229 0.1757 2.247981
722118 0.1761 2.24884
722402 0.1751 2.24889
724612 0.1752 2.249277
727654 0.1768 2.24981
728938 0.1779 2.250037
730855 0.1789 2.250378
731442 0.4286 2.250483
731456 0.7736 2.250489
732017 1.403 2.250923
732476 0.7054 2.251567
732812 0.6979 2.251804
733474 0.09259 2.252266
734122 0.0618 2.252326
737083 0.06195 2.252509
737535 0.06196 2.252537
740876 0.06256 2.252744
742858 0.06522 2.252868
743226 2.729 2.252892
743436 0.07522 2.253465
744114 0.06291 2.253516
745322 0.06228 2.253592
745884 0.0603 2.253627
746282 0.06237 2.253651
746779 0.07463 2.253682
746846 0.06333 2.253687
747825 0.06491 2.253749
750937 0.1307 2.253951
758443 0.4864 2.254932
761354 0.6549 2.256348
761890 0.6592 2.256699
765919 0.1256 2.259355
767209 0.1252 2.259517
768239 0.1257 2.259646
770395 0.1582 2.259917
771046 0.5583 2.26002
771286 1.167 2.260154
771861 0.3878 2.260825
773091 0.1166 2.261302
774498 0.08621 2.261466
774904 0.07215 2.261501
775500 0.06178 2.261544
776018 0.05751 2.261576
778383 0.056 2.261712
778883 0.05949 2.26174
779236 0.05681 2.261761
780433 0.05775 2.261829
781472 0.05724 2.261889
783324 0.05746 2.261995
784403 0.05742 2.262057
784612 0.05868 2.262069
785430 0.06138 2.262117
786994 0.07629 2.262213
787846 0.1436 2.262278
794272 0.1436 2.263201
798268 0.144 2.263775
800088 0.1439 2.264037
803577 0.1474 2.264539
805558 0.6375 2.264831
805638 0.926 2.264882
808138 1.561 2.267197
812712 2.532 2.274337
813556 2.537 2.276474
813787 2.357 2.27706
814120 14.57 2.277845
814148 14.8 2.278253
814173 14.59 2.278623
814400 14.6 2.281936
814442 0.1534 2.282549
814618 0.1532 2.282576
814729 0.1423 2.282593
814989 0.1403 2.28263
816857 0.14 2.282892
817414 0.1444 2.28297
818730 0.1444 2.28316
819810 0.1821 2.283316
820381 0.1605 2.28342
820842 0.162 2.283494
821515 0.2148 2.283603
822679 0.2689 2.283853
824148 0.6932 2.284248
825905 1.972 2.285466
830954 4.331 2.295421
831093 5.521 2.296023
832354 5.713 2.302985
832483 6.005 2.303722
836359 8.724 2.326996
838215 8.748 2.343187
839546 8.74 2.354831
840239 8.578 2.360888
841270 8.56 2.369732
841320 7.941 2.37016
841371 4.751 2.370565
841930 4.746 2.373221
842308 4.746 2.375015
843970 4.764 2.382903
844448 4.775 2.38518
845261 4.786 2.389062
845845 4.781 2.391857
846743 4.941 2.39615
847216 22.47 2.398487
847250 36.5 2.399251
847306 39.6 2.401295
848178 39.59 2.435825
848843 21.04 2.462151
849177 1.814 2.469179
849967 1.314 2.470612
850786 1.294 2.471688
850803 1.284 2.47171
851074 1.053 2.472058
851131 0.9091 2.472118
852429 0.9419 2.473298
852515 0.9783 2.473379
852561 1.071 2.473424
852757 1.358 2.473634
853572 1.523 2.474741
853849 3.167 2.475163
854130 5.716 2.476053
854563 6.547 2.478528
855086 6.5 2.481952
855098 6.315 2.48203
855263 4.321 2.483072
855316 2.167 2.483301
856591 1.981 2.486064
856644 1.784 2.486169
856695 1.593 2.48626
858410 1.583 2.488992
859199 1.592 2.490241
860585 1.797 2.492448
860939 2.398 2.493084
862168 3.173 2.496031
862220 3.504 2.496196
862476 10.94 2.497093
863351 11.26 2.506667
863672 11.47 2.510281
864164 11.49 2.515926
865027 11.35 2.525845
865656 10.98 2.532982
866127 6.4 2.538153
866137 1.93 2.538217
867144 1.623 2.540161
868286 3.074 2.542014
870480 11.16 2.548758
871037 11.62 2.554976
871267 11.71 2.557649
873474 0.03113 2.583491
873988 0.07143 2.583507
874002 0.02113 2.583508
874144 0.024 2.583511
874644 0.02395 2.583523
874811 0.02475 2.583527
875215 0.01724 2.583537
875273 0.02375 2.583538
876031 0.5312 2.583556
876095 1.71 2.58359
876568 0.01538 2.584399
876958 0 2.584405
877011 0.01399 2.584405
877154 4.505 2.584407
877261 0.01176 2.584889
877771 0 2.584895
877798 0.05263 2.584895
877817 0.01064 2.584896
878005 0.01282 2.584898
878239 0.0117 2.584901
878410 0.8926 2.584903
878801 0.8971 2.585252
879073 0.008929 2.585496
879185 0.01049 2.585497
879852 0.01242 2.585504
880013 0.01046 2.585506
881638 0.01148 2.585523
882509 0.05566 2.585533
883066 0.9001 2.585564
883837 0.05529 2.586258
884687 1.125 2.586305
884743 1.125 2.586368
885054 0.06195 2.586718
885506 0.0534 2.586746
885712 0.05263 2.586757
885731 0.05027 2.586758
886467 0.05219 2.586795
887770 0.0709 2.586863
888038 0.05882 2.586882
888055 0.1039 2.586883
888132 0.1255 2.586891
888379 0.1385 2.586922
889065 0.1505 2.587017
889158 0.1434 2.587031
889904 0.2806 2.587138
890043 0.8486 2.587177
891311 0.2685 2.588253
892309 1.025 2.588521
892466 0.2553 2.588682
892846 0.2542 2.588779
893204 0.2555 2.58887
893521 0.2542 2.588951
894241 0.2531 2.589134
894561 0.2553 2.589215
894890 0.2568 2.589299
894964 0.2781 2.589318
895115 0.3232 2.58936
895412 1.02 2.589456
895511 0.9302 2.589557
895554 2.017 2.589597
897562 1.839 2.593647
898923 0.7645 2.59615
899458 0.8442 2.596559
900331 5.838 2.597296
900522 6.19 2.598411
900764 6.208 2.599909
900788 6.217 2.600058
901641 6.182 2.605361
901685 6.171 2.605633
901896 6.173 2.606935
902265 6.177 2.609213
902327 6.188 2.609596
902964 6.332 2.613538
904053 31.31 2.620434
907520 31.31 2.728987
907709 31.31 2.734905
908827 31.31 2.76991
909668 31.31 2.796243
910634 31.31 2.826489
915936 21.76 2.992498
917120 8.165 3.018256
917642 8.146 3.022518
917956 8.19 3.025076
918256 8.191 3.027533
918392 8.516 3.028647
919306 8.472 3.036431
920150 4.955 3.043581
920172 0.6883 3.04369
920496 0.6552 3.043913
920525 0.6346 3.043932
920878 0.6342 3.044156
923095 0.5 3.045562
923229 0.3871 3.045629
923260 0.3281 3.045641
923766 0.3233 3.045807
924629 0.321 3.046086
925249 0.3256 3.046285
925811 0.3519 3.046468
926297 8.78 3.046639
927474 0.7375 3.056973
928034 0.7419 3.057386
928189 0.75 3.057501
928209 0.7917 3.057516
928473 0.9266 3.057725
928868 3.252 3.058091
929221 3.321 3.059239
931587 3.329 3.067097
931660 3.326 3.06734
932190 3.327 3.069103
932502 3.348 3.070141
932568 3.405 3.070362
932652 3.5 3.070648
932778 3.724 3.071089
933679 3.65 3.074444
933896 3.348 3.075236
933965 3.352 3.075467
935308 3.755 3.079969
935537 3.914 3.080829
935642 4.161 3.08124
936058 4.136 3.082971
936278 3.957 3.083881
936511 3.612 3.084803
936560 3.374 3.08498
937791 1.019 3.089134
938156 1.024 3.089506
938197 0.8365 3.089548
938931 0.8385 3.090162
939253 0.8452 3.090432
939337 0.8508 3.090503
939813 0.8496 3.090908
940478 0.8345 3.091473
942859 0.8421 3.09346
943182 0.8474 3.093732
944532 0.8485 3.094876
945727 0.8378 3.09589
945801 0.8476 3.095952
947953 4.426 3.097776
951622 1.271 3.114015
953166 0.5544 3.115978
953662 0.5368 3.116253
953988 0.4759 3.116428
954175 0.4567 3.116517
954464 0.4524 3.116649
955547 0.4506 3.117139
958055 0.4489 3.118269
959151 1.683 3.118761
