position COMBINED_rate(cM/Mb) Genetic_Map(cM)
18737101 0.4174 0.280996
18737640 0.4674 0.281221
18738177 0.7334 0.281472
18738946 0.7327 0.282036
18740379 0.6667 0.283086
18740439 0.6758 0.283126
18741059 0.596 0.283545
18742445 0.4988 0.284371
18743245 0.4293 0.28477
18745495 0.4182 0.285736
18745660 0.4036 0.285805
18747744 0.3987 0.286646
18754531 0.3888 0.289352
18760596 0.3886 0.29171
18762575 0.3881 0.292479
18766200 0.3878 0.293886
18766298 0.3895 0.293924
18770930 0.6923 0.295728
18770943 0.8671 0.295737
18772614 1.025 0.297186
18774216 1.038 0.298828
18774665 1.054 0.299294
18775000 1.139 0.299647
18780535 1.172 0.305953
18781633 1.174 0.30724
18782725 1.495 0.308522
18784641 2.653 0.311386
18786620 3.045 0.316636
18798130 3.804 0.351687
18801181 4.236 0.363294
18805043 4.685 0.379655
18807243 4.643 0.389961
18809170 12.53 0.398908
18809294 12.09 0.400462
18810493 12.2 0.41496
18810768 2.825 0.418314
18810831 2.687 0.418492
18811748 2.687 0.420956
18817946 1.014 0.437611
18818019 0.4024 0.437685
18820897 0.4028 0.438843
18824643 0.4026 0.440352
18827199 0.4067 0.441381
18828239 0.4069 0.441804
18839157 0.48 0.446247
18839182 0.5761 0.446259
18839675 0.5781 0.446543
18839912 0.5567 0.44668
18840309 0.5579 0.446901
18840551 0.4367 0.447036
18842946 0.2982 0.448082
18843962 0.2497 0.448385
18846934 0.2489 0.449127
18848939 0.2481 0.449626
18852422 0.7241 0.45049
18853571 0.7252 0.451322
18854044 0.6236 0.451665
18858677 0.6233 0.454554
18861730 0.6239 0.456457
18864280 0.6899 0.458048
18864667 0.7047 0.458315
18865395 0.716 0.458828
18865983 0.7243 0.459249
18866879 0.7238 0.459898
18867241 0.724 0.46016
18870034 19.99 0.462182
18873326 5.428 0.527982
18876666 0.4747 0.546112
18876765 0.09615 0.546159
18876817 0.01029 0.546164
18877303 0.008547 0.546169
18877654 0.01042 0.546172
18877750 0.02273 0.546173
18877794 0.006079 0.546174
18878123 0.01013 0.546176
18878518 0.00875 0.54618
18879318 0.008783 0.546187
18880912 0.00884 0.546201
18881817 0.008824 0.546209
18882837 0.009685 0.546218
18883250 0.01475 0.546222
18883928 0.05882 0.546232
18883979 0.03968 0.546235
18884231 0.07572 0.546245
18886476 0.07886 0.546415
18888898 0.08027 0.546606
18889197 0.07943 0.54663
18889902 0.08264 0.546686
18890023 0.0789 0.546696
18891772 0.08537 0.546834
18891854 0.08 0.546841
18893554 0.07987 0.546977
18894756 0.0821 0.547073
18895365 0.086 0.547123
18896179 0.08836 0.547193
18897107 0.09065 0.547275
18898166 0.09125 0.547371
18899503 0.091 0.547493
18900481 0.1 0.547582
18900491 0.1852 0.547583
18900599 0.2458 0.547603
18906417 0.1718 0.549033
18906743 0.1294 0.549089
18907137 0.125 0.54914
18907153 0.1019 0.549142
18908085 4.419 0.549237
18908190 0.02513 0.549701
18908389 0.02564 0.549706
18908584 0.01626 0.549711
18908707 0.024 0.549713
18908832 0.02166 0.549716
18909109 0.02242 0.549722
18909912 0 0.54974
18909943 0.0205 0.54974
18910577 0.0229 0.549753
18910708 0 0.549756
18910717 0.01985 0.549756
18913488 0.02004 0.549811
18916133 0.1246 0.549864
18917160 0.2524 0.549992
18918618 0.02149 0.55036
18919316 0.02157 0.550375
18920846 0.02057 0.550408
18921867 0.02108 0.550429
18922294 0.02857 0.550438
18922364 0.02395 0.55044
18922531 0.02724 0.550444
18922788 0.03133 0.550451
18923554 0.05632 0.550475
18926679 0.05624 0.550651
18928955 0.02336 0.550779
18935291 0.03951 0.550927
18938708 0.3063 0.551062
18939374 0.3077 0.551266
18939855 0.05936 0.551414
18940074 0.04501 0.551427
18941296 0.04712 0.551482
18941487 0.04528 0.551491
18941752 0.06667 0.551503
18941767 0.04762 0.551504
18941809 0.04818 0.551506
18942494 0.05128 0.551539
18942728 0.05616 0.551551
18943280 0.2708 0.551582
18943472 0.8193 0.551634
18943876 0.1592 0.551965
18944234 0.3228 0.552022
18945975 0.9318 0.552584
18946782 1.014 0.553336
18946930 0.8055 0.553486
18947835 0.7708 0.554215
18948507 0.7314 0.554733
18949594 2.915 0.555528
18949759 3.02 0.556009
18949809 3.017 0.55616
18950286 1.927 0.557599
18950423 0.2794 0.557863
18950491 0.2915 0.557882
18952807 0.4857 0.558557
18953052 1.5 0.558676
18953066 2.968 0.558697
18953097 4.585 0.558789
18953533 7.858 0.560788
18953751 7.839 0.562501
18955418 7.186 0.575569
18955504 1.976 0.576187
18956373 0.3963 0.577904
18956855 0.3783 0.578095
18957344 0.372 0.57828
18958387 0.3747 0.578668
18959636 0.3906 0.579136
18960125 0.3846 0.579327
18960255 0.4058 0.579377
18960563 0.413 0.579502
18960655 0.4195 0.57954
18961239 0.4477 0.579785
18962492 0.7956 0.580346
18964312 1.136 0.581794
18964746 0.8541 0.582287
18965315 0.6928 0.582773
18967548 0.509 0.58432
18967770 0.4398 0.584433
18968177 0.4267 0.584612
18968409 0.4258 0.584711
18968982 0.4199 0.584955
18969775 0.4128 0.585288
18971851 0.1785 0.586145
18973364 0.1761 0.586415
18974244 0.1991 0.58657
18974686 0.2791 0.586658
18974729 0.3462 0.58667
18974755 0.431 0.586679
18974813 0.5979 0.586704
18975002 0.5922 0.586817
18975387 0.586 0.587045
18975829 0.5844 0.587304
18976635 0.5818 0.587775
18976690 0.5851 0.587807
18976784 0.5824 0.587862
18977773 0.6429 0.588438
18978333 1.598 0.588798
18978905 1.6 0.589712
18978975 0.6557 0.589824
18979036 0.6387 0.589864
18979155 0.6327 0.58994
18979479 1.496 0.590145
18979931 0.05587 0.590821
18980110 0.03465 0.590831
18981351 0.02985 0.590874
18981418 0.02778 0.590876
18981454 0.03648 0.590877
18981920 0.1087 0.590894
18981966 0.2925 0.590899
18982072 0.5075 0.59093
18982870 0.04255 0.591335
18983152 0.04357 0.591347
18984965 0.04376 0.591426
18986062 0.04874 0.591474
18986616 0.05516 0.591501
18987033 0.09528 0.591524
18990549 0.07692 0.591859
18990575 0.112 0.591861
18995288 0.1029 0.592389
18996231 0.09953 0.592486
18996442 0.09551 0.592507
18997489 0.3721 0.592607
18997704 0.5023 0.592687
18999006 0.4915 0.593341
18999537 0.4154 0.593602
19000565 0.006567 0.594029
19002240 0.00609 0.59404
19003061 0.2795 0.594045
19005154 0.01013 0.59463
19006832 0.02632 0.594647
19006908 0.06327 0.594649
19007635 0.1642 0.594695
19007702 0.2676 0.594706
19008756 0.1643 0.594988
19009523 0.07576 0.595114
19009655 0.05424 0.595124
19010245 0.1413 0.595156
19010337 0.5723 0.595169
19010676 0.5737 0.595363
19011727 0.09195 0.595966
19011814 0.08411 0.595974
19012028 0.4615 0.595992
19012054 1.865 0.596004
19012379 15.04 0.59661
19012429 0.05946 0.597362
19012614 0.06849 0.597373
19012760 0.06757 0.597383
19013278 0.0625 0.597418
19013326 0.07143 0.597421
19013480 0.06667 0.597432
19013600 0.06897 0.59744
19013745 0.06718 0.59745
19014519 0.07947 0.597502
19015425 0.08042 0.597574
19016196 0.2561 0.597636
19016278 1.711 0.597657
19016641 2.7 0.598278
19016844 2.754 0.598826
19017157 2.427 0.599688
19017246 2.022 0.599904
19017804 1.973 0.601032
19017841 1.958 0.601105
19018194 1.943 0.601796
19018247 1.878 0.601899
19018386 1.725 0.60216
19018691 0.1062 0.602686
19019256 0.6752 0.602746
19019884 0.02358 0.60317
19020520 0.02395 0.603185
19020854 0.02395 0.603193
19021021 0.5217 0.603197
19021251 1.348 0.603317
19021274 2.175 0.603348
19021537 0.02788 0.60392
19022075 0 0.603935
19022105 0.03448 0.603935
19022192 0.01852 0.603938
19022246 2.846 0.603939
19022415 0.01887 0.60442
19022627 2.651 0.604424
19022836 2.312 0.604978
19022852 0.01742 0.605015
19023139 0.03333 0.60502
19023169 0.0119 0.605021
19023337 0.01543 0.605023
19023661 0.01389 0.605028
19023733 0.01887 0.605029
19023839 0.01961 0.605031
19023890 0.01 0.605032
19023990 0.01532 0.605033
19024904 0.02825 0.605047
19025081 0.09714 0.605052
19025256 0.3653 0.605069
19028399 0.4892 0.606217
19029137 0.4878 0.606578
19029914 0.5406 0.606957
19030345 1.082 0.60719
19031425 0.7198 0.608359
19031657 0.6235 0.608526
19031997 0.5302 0.608738
19032842 0.06354 0.609186
19033928 0.06122 0.609255
19034124 0.09383 0.609267
19034529 0.08824 0.609305
19034631 0.3887 0.609314
19036244 0.07532 0.609941
19036868 0.1333 0.609988
19037063 0.2018 0.610014
19037514 0.2352 0.610105
19038122 0.2584 0.610248
19038211 0.2561 0.610271
19039718 0.2588 0.610657
19040143 0.2552 0.610767
19040531 0.2645 0.610866
19040773 0.2632 0.61093
19040830 0.3036 0.610945
19040942 0.365 0.610979
19041542 0.6124 0.611198
19042040 0.6585 0.611503
19042081 1.31 0.61153
19042746 1.376 0.612401
19043193 1.383 0.613016
19043629 1.387 0.613619
19043939 1.382 0.614049
19044164 2.092 0.61436
19044644 1.179 0.615364
19045249 1.023 0.616077
19045723 0.79 0.616562
19046485 0.6565 0.617164
19046846 0.6552 0.617401
19046933 0.6101 0.617458
19047528 0.6084 0.617821
19048003 0.6015 0.61811
19048269 0.6452 0.61827
19048486 0.797 0.61841
19049363 0.7963 0.619109
19049525 0.8333 0.619238
19049573 0.867 0.619278
19051129 0.8592 0.620627
19051200 0.8333 0.620688
19051230 0.8137 0.620713
19051493 0.8 0.620927
19051553 0.8038 0.620975
19052394 0.8369 0.621651
19052535 0.8322 0.621769
19052678 0.8545 0.621888
19052788 0.8626 0.621982
19052919 0.8485 0.622095
19052952 0.869 0.622123
19053349 0.8858 0.622468
19053638 6.124 0.622724
19054000 2.035 0.624941
19054286 2.064 0.625523
19054867 2.103 0.626722
19055606 1.183 0.628276
19056016 0.7045 0.628761
19057004 0.6154 0.629457
19057017 0.6667 0.629465
19057038 0.598 0.629479
19057140 0.5691 0.62954
19057328 0.5447 0.629647
19057451 0.5135 0.629714
19057488 0.5145 0.629733
19057661 0.5147 0.629822
19058753 0.514 0.630384
19058967 0.5648 0.630494
19059075 0.6125 0.630555
19059426 0.695 0.63077
19059767 0.8462 0.631007
19059780 1.157 0.631018
19059831 9.594 0.631077
19059937 1.116 0.632094
19060264 1.075 0.632459
19060465 1.032 0.632675
19060654 1.043 0.63287
19060677 1.041 0.632894
19060750 1.033 0.63297
19061199 1.032 0.633434
19062378 1.017 0.634651
19064325 1.438 0.636632
19064731 2.29 0.637216
19064938 2.278 0.63769
19064956 2.228 0.637731
19065153 1.571 0.63817
19065610 1.391 0.638888
19065674 1.38 0.638977
19066305 1.332 0.639848
19067089 1.304 0.640892
19068754 1.26 0.643063
19070232 1.267 0.644925
19070333 1.266 0.645053
19070532 1.273 0.645305
19070631 1.256 0.645431
19070787 1.346 0.645627
19071073 1.35 0.646012
19071316 5.525 0.64634
19071375 6.574 0.646666
19071497 6.849 0.647468
19071689 7.046 0.648783
19071862 6.928 0.650002
19072000 6.979 0.650958
19072143 62.1 0.651956
19073374 14.9 0.728407
19073714 0.7798 0.733472
19074218 0.7898 0.733865
19074375 0.8027 0.733989
19075120 0.8157 0.734587
19076390 7.533 0.735623
19076555 3.033 0.736866
19076676 0.3091 0.737233
19076993 0.2718 0.737331
19077096 0.2252 0.737359
19078601 0.2224 0.737698
19079217 0.2241 0.737835
19079391 0.2286 0.737874
19081193 0.2027 0.738286
19081267 0.1956 0.738301
19083292 0.4559 0.738697
19084562 0.3939 0.739276
19084793 0.3581 0.739367
19084941 0.3579 0.73942
19085835 1 0.73974
19085978 1.66 0.739883
19086131 2.727 0.740137
19086501 2.542 0.741146
19086525 2.27 0.741207
19086562 2.114 0.741291
19086738 2.063 0.741663
19087353 2.062 0.742932
19088014 2.136 0.744295
19088417 2.341 0.745156
19089183 2.41 0.746949
19089724 2.43 0.748253
19092341 2.423 0.754613
19093919 2.417 0.758437
19094207 2.405 0.759133
19094731 2.32 0.760393
19095012 1.272 0.761045
19095585 1.266 0.761774
19096002 1.143 0.762302
19096023 0.9774 0.762326
19096156 0.8 0.762456
19096186 0.6923 0.76248
19096199 0.451 0.762489
19098762 0.452 0.763645
19099262 1.188 0.763871
19099310 2.079 0.763928
19099841 2.708 0.765032
19100173 0.8715 0.765931
19100461 0.3743 0.766182
19100648 0.06393 0.766252
19101086 0.1531 0.76628
19101184 1.061 0.766295
19101396 0.5336 0.76652
19101872 0.01775 0.766774
19102041 0.00346 0.766777
19102330 0.004779 0.766778
19103167 0 0.766782
19103281 0.005935 0.766782
19103618 0 0.766784
19103668 0.004218 0.766784
19109832 0 0.76681
19109913 0.005917 0.76681
19110251 0.004417 0.766812
19111383 0.003448 0.766817
19111673 0 0.766818
19111698 0.004292 0.766818
19113562 0.008929 0.766826
19113674 0.01081 0.766827
19113859 0.0191 0.766829
19114749 6.118 0.766846
19114902 0.1035 0.767782
19115936 0.0885 0.767889
19116162 0.9944 0.767909
19116696 1.457 0.76844
19117247 2.491 0.769243
19121256 0.6923 0.779231
19121269 0.5345 0.77924
19122154 0.619 0.779713
19122175 0.6462 0.779726
19122435 0.142 0.779894
19122773 0.09903 0.779942
19125156 0.09961 0.780178
19125919 0.1295 0.780254
19126112 0.7815 0.780279
19126643 0.223 0.780694
19126782 0.1456 0.780725
19126885 0.1046 0.78074
19127363 0.1068 0.78079
19127878 0.107 0.780845
19128439 0.1028 0.780905
19128546 0.1092 0.780916
19128775 0.1111 0.780941
19128784 0.1106 0.780942
19129417 0.11 0.781012
19129517 0.1124 0.781023
19129686 0.1207 0.781042
19131103 0.1613 0.781213
19131134 0.22 0.781218
19132834 0.2227 0.781592
19133714 0.7702 0.781788
19134258 0.2778 0.782207
19134276 0.2683 0.782212
19139959 0.9167 0.783737
19139971 1.657 0.783748
19140111 1.61 0.78398
19140216 0.4318 0.784149
19140436 0.4397 0.784244
19140577 0.3249 0.784306
19141405 0.3314 0.784575
19141746 0.3495 0.784688
19142447 0.3732 0.784933
19145282 0.3731 0.785991
19145475 0.2139 0.786063
19147640 0.2246 0.786526
19148308 0.255 0.786676
19148661 0.7958 0.786766
19149371 0.9831 0.787331
19150079 0.9829 0.788027
19150489 1.029 0.78843
19154165 1.031 0.792212
19154928 1.184 0.792999
19155620 1.363 0.793818
19155700 1.368 0.793927
19155953 1.353 0.794273
19156367 1.533 0.794833
19156412 1.754 0.794902
19157784 1.75 0.797308
19157792 1.835 0.797322
19157877 1.875 0.797478
19157909 1.894 0.797538
19158201 2.153 0.798091
19159252 5.665 0.800354
19159709 5.685 0.802943
19160312 5.688 0.806371
19160520 5.742 0.807554
19160582 5.876 0.80791
19160695 6.024 0.808574
19160737 6.375 0.808827
19160913 4.53 0.809949
19161545 3.539 0.812812
19161751 3.11 0.813541
19162068 0.4283 0.814527
19163240 0.4291 0.815029
19164037 0.4312 0.815371
19164306 0.4327 0.815487
19164856 0.5538 0.815725
19164921 1.606 0.815761
19165025 1.603 0.815928
19165529 0.4295 0.816736
19167338 0.4245 0.817513
19167755 0.4343 0.81769
19168181 0.3656 0.817875
19168687 0.06583 0.81806
19169720 0.06618 0.818128
19169856 0.2361 0.818137
19169928 0.5 0.818154
19169930 0.383 0.818155
19169977 0.5625 0.818173
19169993 0.5714 0.818182
19170007 0.5521 0.81819
19170708 1.944 0.818577
19170744 2.83 0.818647
19170797 2.849 0.818797
19170956 0.1556 0.81925
19171001 0.2364 0.819257
19171111 0.3942 0.819283
19171763 0.3952 0.81954
19171887 0.4182 0.819589
19172052 0.4101 0.819658
19172191 0.413 0.819715
19172375 0.4105 0.819791
19172470 0.4105 0.81983
19172660 0.4038 0.819908
19173029 0.4029 0.820057
19173235 0.3896 0.82014
19173312 0.4032 0.82017
19173436 0.402 0.82022
19173538 0.375 0.820261
19173610 0.3786 0.820288
19173750 0.3861 0.820341
19173851 0.3774 0.82038
19174569 0.07407 0.820651
19174623 0.07133 0.820655
19176824 0.07128 0.820812
19177792 0.04878 0.820881
19177833 0.07233 0.820883
19178151 0.07394 0.820906
19178435 0.06962 0.820927
19178593 0.07477 0.820938
19178700 0.07161 0.820946
19179091 0.07595 0.820974
19179170 0.07031 0.82098
19179298 1.031 0.820989
19179590 4.36 0.82129
19180335 7.485 0.824538
19181472 3.746 0.833049
19181586 1.607 0.833476
19181886 1.583 0.833958
19181898 1.385 0.833977
19181911 1.333 0.833995
19181923 1.167 0.834011
19181935 0.9914 0.834025
19182051 0.6458 0.83414
19182099 0.4147 0.834171
19183389 0.3685 0.834706
19183815 0.3165 0.834863
19183894 0.2931 0.834888
19184375 0.2887 0.835029
19184659 0.2946 0.835111
19184771 0.2908 0.835144
19185507 0.3037 0.835358
19186979 0.3095 0.835805
19187063 0.3754 0.835831
19187356 0.5458 0.835941
19193170 0.5433 0.839114
19193378 0.5272 0.839227
19194994 0.5198 0.840079
19196081 0.439 0.840644
19197188 0.3527 0.84113
19197395 0.1833 0.841203
19199239 0.1852 0.841541
19199374 0.1736 0.841566
19199495 0.1756 0.841587
19200708 0.172 0.8418
19200865 0.1763 0.841827
19202175 0.2133 0.842058
19202747 0.305 0.84218
19205642 0.3056 0.843063
19206555 0.3048 0.843342
19207605 0.3056 0.843662
19207785 0.3042 0.843717
19210773 0.2263 0.844626
19211268 0.1923 0.844738
19211294 0.1321 0.844743
19212180 0.07807 0.84486
19219789 0.09729 0.845454
19220416 0.122 0.845515
19222342 0.125 0.84575
19222590 0.1229 0.845781
19222769 0.1301 0.845803
19223330 0.1309 0.845876
19224392 0.07956 0.846015
19234146 0.08432 0.846791
19235249 0.5 0.846884
19235263 0.9258 0.846891
19235492 1.667 0.847103
19235495 2.324 0.847108
19240107 0.003008 0.857827
19240772 0.002495 0.857829
19243979 0.003155 0.857837
19244296 0.00236 0.857838
19245991 0.002704 0.857842
19249319 0.002572 0.857851
19250874 0.002941 0.857855
19251214 0.002509 0.857856
19257193 0.002827 0.857871
19258608 0.002024 0.857875
19259596 0.002265 0.857877
19260479 0.002742 0.857879
19261573 0.3222 0.857882
19263792 0.01794 0.858597
19265464 0.01429 0.858627
19265534 0.003169 0.858628
19267112 0.002344 0.858633
19268392 0.003125 0.858636
19268712 0 0.858637
19268780 0.01099 0.858637
19268871 0 0.858638
19268995 0.00339 0.858638
19269290 0 0.858639
19269365 0.00304 0.858639
19269694 0.002541 0.85864
19270481 0.01111 0.858642
19270571 0.003165 0.858643
19270887 0 0.858644
19270997 0 0.858644
19271006 0.01081 0.858644
19271191 0.0102 0.858646
19271877 0.01144 0.858653
19272314 0.01613 0.858658
19272562 0.02762 0.858662
19279187 0.8511 0.858845
19279234 4.995 0.858885
19279435 0.03478 0.859889
19279665 0.02955 0.859897
19280308 0.02 0.859916
19280358 0.04762 0.859917
19280400 0.0293 0.859919
19281765 0.02916 0.859959
19282828 0.02948 0.85999
19283235 0.5084 0.860002
19283770 0.5083 0.860274
19284012 0.5109 0.860397
19284241 0.1034 0.860514
19284270 0.03086 0.860517
19284432 0.03639 0.860522
19285229 0.07463 0.860551
19285296 0.1068 0.860556
19285530 0.1617 0.860581
19287763 0.0182 0.860942
19289521 0.007449 0.860974
19290058 0.0163 0.860978
19291162 0.1332 0.860996
19294443 0.07317 0.861433
19294525 0.02002 0.861439
19295374 0.007767 0.861456
19296404 0.006173 0.861464
19296728 0.006986 0.861466
19297730 1.382 0.861473
19297903 1.382 0.861712
19298264 0.005076 0.862211
19298461 0.01852 0.862212
19298515 0.006711 0.862213
19298664 0.00458 0.862214
19299319 0.01205 0.862217
19299402 0 0.862218
19299475 0.005587 0.862218
19300191 0.006369 0.862222
19300505 0.006803 0.862224
19300946 0 0.862227
19300981 0 0.862227
19301029 0.00639 0.862227
19301342 0.01007 0.862229
19301640 0.1359 0.862232
19301824 0.4641 0.862257
19302660 0.1036 0.862645
19303210 0.005525 0.862702
19303753 0.002315 0.862705
19304185 0.005208 0.862706
19304377 0.002681 0.862707
19304750 0.01449 0.862708
19304819 0.002155 0.862709
19305283 0.006369 0.86271
19305597 0.003419 0.862712
19306182 0.003431 0.862714
19306765 0 0.862716
19306836 0.008264 0.862716
19306957 0 0.862717
19306995 0 0.862717
19307123 0.004052 0.862717
19308357 0.003008 0.862722
19309022 0.003922 0.862724
19309532 0.01564 0.862726
19311450 10.52 0.862756
19311673 0.02521 0.865102
19311792 0.05263 0.865105
19311811 0.03644 0.865106
19312305 0.3233 0.865124
19313635 0.03368 0.865554
19314021 0.006557 0.865567
19314326 0.007273 0.865569
19314601 0.007702 0.865571
19315380 0.006289 0.865577
19315857 0.006659 0.86558
19316758 0.006423 0.865586
19319249 0.007576 0.865602
19319513 3.085 0.865604
19319901 2.09 0.866801
19320023 0.2143 0.867056
19320065 0.01146 0.867065
19320414 0.03125 0.867069
19320446 0.006711 0.86707
19320893 0.05882 0.867073
19320910 0.01136 0.867074
19320998 0.01198 0.867075
19321165 0.05714 0.867077
19321200 0.02273 0.867079
19321244 0.0625 0.86708
19321484 0.09759 0.867095
19323267 0.0669 0.867269
19326137 0.0728 0.867461
19326659 0.1776 0.867499
19326766 0.1985 0.867518
19327315 0.3467 0.867627
19327638 0.3456 0.867739
19327910 0.2462 0.867833
19328625 0.2792 0.868009
19329019 0.1568 0.868119
19329440 0.109 0.868185
19329807 0.09722 0.868225
19329951 0.07313 0.868239
19331250 0.04135 0.868334
19331516 0.03837 0.868345
19331933 0.03419 0.868361
19332050 0.03879 0.868365
19332282 0.09013 0.868374
19332515 0.2 0.868395
19332590 0.3085 0.86841
19333731 0.3096 0.868762
19334054 0.3081 0.868862
19334635 0.2065 0.869041
19334727 0.1164 0.86906
19334959 0.1139 0.869087
19335117 0.06517 0.869105
19335608 0.4118 0.869137
19335625 0.9384 0.869144
19336128 0.01749 0.869616
19336471 0.01807 0.869622
19337301 0.02041 0.869637
19337497 0 0.869641
19337498 0.01774 0.869641
19338738 0.01786 0.869663
19338906 0.01786 0.869666
19339130 0.01408 0.86967
19339201 0.01844 0.869671
19339906 0 0.869684
19339916 0.01826 0.869684
19340847 0.01728 0.869701
19341252 0.02528 0.869708
19341964 2.559 0.869726
19342764 0.4324 0.871773
19342949 0.2977 0.871853
19343248 0.2357 0.871942
19345980 0.2337 0.872586
19346378 0.2356 0.872679
19348988 0.24 0.873294
19349013 0.2376 0.8733
19349417 0.25 0.873396
19349469 0.2402 0.873409
19349981 0.2485 0.873532
19350665 0.259 0.873702
19351661 1.599 0.87396
19351798 2.13 0.874179
19351844 2.973 0.874277
19352145 2.965 0.875172
19352405 2.96 0.875943
19352504 2.731 0.876236
19352827 0.7288 0.877118
19353122 0.3383 0.877333
19353323 0.2589 0.877401
19354111 0.2591 0.877605
19354470 0.258 0.877698
19355311 0.2586 0.877915
19357546 0.2594 0.878493
19358398 0.2621 0.878714
19358791 0.263 0.878817
19359232 0.2634 0.878933
19366574 0.2703 0.880867
19366648 0.281 0.880887
19368356 0.8171 0.881367
19369630 1.336 0.882408
19369752 1.353 0.882571
19369786 1.385 0.882617
19370087 1.383 0.883034
19371051 0.3959 0.884367
19371488 0.1339 0.88454
19373997 0.1343 0.884876
19374280 0.1353 0.884914
19375721 0.1518 0.885109
19376406 0.1754 0.885213
19376463 0.1935 0.885223
19377021 1.658 0.885331
19377337 0.5148 0.885855
19377844 0.5104 0.886116
19377940 0.5063 0.886165
19378819 0.8326 0.88661
19379781 0.851 0.887411
19383708 0.8187 0.890753
19384050 4.067 0.891033
19384185 0.4856 0.891582
19387200 0.4862 0.893046
19387525 0.4342 0.893204
19387905 0.4093 0.893369
19388164 0.3969 0.893475
19389134 0.396 0.89386
19389783 0.3957 0.894117
19390579 0.4074 0.894432
19390660 0.3972 0.894465
19390942 0.408 0.894577
19391991 0.9209 0.895005
19392724 0.9233 0.89568
19393558 19.57 0.89645
19394916 3.342 0.923023
19395323 1.093 0.924383
19395398 1.048 0.924465
19395882 1.047 0.924972
19396030 1.048 0.925127
19396051 1.032 0.925149
19396082 1.046 0.925181
19396278 1.045 0.925386
19396433 1.044 0.925548
19396820 1.045 0.925952
19397129 1.046 0.926275
19397763 1.052 0.926938
19398093 1.075 0.927285
19398837 0.4815 0.928085
19399215 0.6415 0.928267
19399268 0.9024 0.928301
19399309 0.8961 0.928338
19399540 1 0.928545
19399740 0.9312 0.928745
19399929 0.9278 0.928921
19400109 0.9312 0.929088
19400356 0.7333 0.929318
19400371 0.537 0.929329
19400533 0.1733 0.929416
19401756 0.173 0.929628
19402282 0.1731 0.929719
19402848 0.1745 0.929817
19403897 0.173 0.93
19404631 0.1724 0.930127
19405988 0.1765 0.930361
19406158 0.1749 0.930391
19407010 0.1749 0.93054
19408022 0.1752 0.930717
19408821 0.2747 0.930857
19409287 0.4775 0.930985
19411023 0.4887 0.931814
19411465 0.5078 0.93203
19412042 0.5655 0.932323
19412332 0.6332 0.932487
19413398 0.6479 0.933162
19414162 0.7021 0.933657
19415790 0.7273 0.9348
19415801 0.634 0.934808
19417025 0.4771 0.935584
19418790 0.3162 0.936426
19421412 0.3086 0.937255
19425508 0.429 0.938519
19425874 1.244 0.938676
19426490 1.25 0.939442
19426562 1.256 0.939532
19428889 0.363 0.942454
19430622 0.172 0.943083
19431471 0.165 0.943229
